name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.04692,0.00027,0.00089,0.00995,0.00180,0.00476,0.02049,4.167,35.42,60.42,48,2022/04/15
BBC,0.03532,0.00009,0.00076,0.00335,0.01866,0.00117,0.00017,4.0,54.0,42.0,50,2022/04/15
Fox News,0.02380,0.00012,0.00379,0.00318,0.00813,0.00333,0.00087,14.53,39.66,45.81,179,2022/04/15
NBC News,0.01894,0.00015,0.00079,0.00921,0.00242,0.00059,0.00035,6.061,39.39,54.55,66,2022/04/15
New York Post,0.05159,0.00022,0.01987,0.00290,0.00457,0.00459,0.00851,11.43,34.29,54.29,35,2022/04/15
Newsmax,0.04607,0.00028,0.00131,0.01148,0.00358,0.00554,0.02725,2.703,37.84,59.46,37,2022/04/15
Newsweek,0.04201,0.00019,0.00080,0.00707,0.01062,0.01459,0.00038,7.317,45.12,47.56,82,2022/04/15
One America News Network (OAN),0.00829,0.00003,0.00021,0.00455,0.00089,0.00013,0.00004,0.00000,54.55,45.45,22,2022/04/15
Reuters,0.01691,0.00009,0.00041,0.00465,0.00143,0.00410,0.00012,1.852,50.0,48.15,54,2022/04/15
The Epoch Times,0.02678,0.00020,0.00143,0.01051,0.00355,0.00156,0.00919,11.11,57.58,31.31,99,2022/04/15
The Guardian (US),0.04519,0.00030,0.00104,0.02096,0.00453,0.00735,0.00524,10.42,31.25,58.33,96,2022/04/15
The Hill,0.01066,0.00005,0.00030,0.00037,0.00358,0.00143,0.00011,9.091,52.27,38.64,44,2022/04/15
The New York Times,0.04462,0.00013,0.00145,0.00882,0.02727,0.00046,0.00057,10.34,51.72,37.93,58,2022/04/15
The Wall Street Journal,0.00762,0.00007,0.00059,0.00347,0.00318,0.00016,0.00005,15.62,60.94,23.44,64,2022/04/15
The Washington Post,0.02056,0.00014,0.00052,0.00361,0.00738,0.00383,0.00018,11.76,38.24,50.0,102,2022/04/15
The Washington Times,0.01227,0.00006,0.00029,0.00350,0.00312,0.00043,0.00008,10.0,30.0,60.0,30,2022/04/15
Washington Examiner,0.02453,0.00015,0.01152,0.00140,0.01590,0.00093,0.00064,10.61,31.82,57.58,66,2022/04/15
