name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.01891,0.00012,0.00069,0.00368,0.00154,0.00026,0.01081,9.524,45.24,45.24,42,2022/04/09
BBC,0.01557,0.00012,0.00087,0.00484,0.00915,0.00063,0.00017,11.32,58.49,30.19,53,2022/04/09
Fox News,0.02971,0.00008,0.00063,0.00267,0.00704,0.00397,0.00609,15.2,36.84,47.95,171,2022/04/09
NBC News,0.05235,0.00015,0.00078,0.01447,0.00461,0.01968,0.00066,8.621,34.48,56.9,58,2022/04/09
New York Post,0.03547,0.00010,0.00085,0.00059,0.00460,0.01826,0.00166,31.43,25.71,42.86,35,2022/04/09
Newsmax,0.01516,0.00016,0.00106,0.00439,0.00168,0.00295,0.00023,0.00000,40.54,59.46,37,2022/04/09
Newsweek,0.04102,0.00023,0.00708,0.00694,0.00304,0.00622,0.01199,10.59,49.41,40.0,85,2022/04/09
One America News Network (OAN),0.03057,0.00006,0.00840,0.00034,0.01125,0.00028,0.00010,4.545,45.45,50.0,22,2022/04/09
Reuters,0.02246,0.00008,0.00032,0.00386,0.00088,0.01065,0.00011,10.42,33.33,56.25,48,2022/04/09
The Epoch Times,0.01064,0.00014,0.00112,0.00160,0.00247,0.00129,0.00044,13.73,51.96,34.31,102,2022/04/09
The Guardian (US),0.02337,0.00009,0.00063,0.00950,0.00512,0.00400,0.00224,17.17,36.36,46.46,99,2022/04/09
The Hill,0.04581,0.00011,0.00549,0.00069,0.00800,0.00866,0.00790,4.082,36.73,59.18,49,2022/04/09
The New York Times,0.02062,0.00011,0.00070,0.00250,0.00217,0.00030,0.01199,13.11,55.74,31.15,61,2022/04/09
The Wall Street Journal,0.00454,0.00006,0.00037,0.00073,0.00171,0.00107,0.00007,16.92,53.85,29.23,65,2022/04/09
The Washington Post,0.02183,0.00019,0.00123,0.00162,0.00950,0.00227,0.00102,19.23,39.42,41.35,104,2022/04/09
The Washington Times,0.03858,0.00019,0.00135,0.01531,0.00990,0.00101,0.00689,16.67,36.67,46.67,30,2022/04/09
Washington Examiner,0.04157,0.00011,0.00102,0.01696,0.01334,0.00073,0.00552,1.493,53.73,44.78,67,2022/04/09
