name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00823,0.00006,0.00031,0.00169,0.00123,0.00147,0.00015,7.5,47.5,45.0,40,2022/04/25
BBC,0.01411,0.00013,0.00072,0.00585,0.00460,0.00089,0.00011,24.0,40.0,36.0,50,2022/04/25
Fox News,0.01096,0.00006,0.00055,0.00400,0.00263,0.00056,0.00107,16.07,44.64,39.29,168,2022/04/25
NBC News,0.04442,0.00011,0.00042,0.03561,0.00287,0.00096,0.00241,13.11,37.7,49.18,61,2022/04/25
New York Post,0.05199,0.00008,0.00218,0.00034,0.03183,0.00033,0.00129,31.03,24.14,44.83,29,2022/04/25
Newsmax,0.05311,0.00040,0.03385,0.00067,0.01985,0.00068,0.00671,16.22,43.24,40.54,37,2022/04/25
Newsweek,0.04766,0.00014,0.00781,0.00083,0.02673,0.00045,0.00662,6.452,51.61,41.94,93,2022/04/25
One America News Network (OAN),0.04545,0.00029,0.03813,0.00046,0.00686,0.00050,0.00074,4.545,50.0,45.45,22,2022/04/25
Reuters,0.02281,0.00011,0.00063,0.00292,0.00125,0.00783,0.00012,6.667,46.67,46.67,45,2022/04/25
The Epoch Times,0.01647,0.00019,0.00124,0.00147,0.00154,0.00513,0.00149,11.65,54.37,33.98,103,2022/04/25
The Guardian (US),0.03277,0.00009,0.00117,0.00115,0.01769,0.00045,0.00502,10.99,32.97,56.04,91,2022/04/25
The Hill,0.02974,0.00004,0.00048,0.00034,0.02335,0.00154,0.00018,4.444,57.78,37.78,45,2022/04/25
The New York Times,0.01375,0.00012,0.00076,0.00067,0.00399,0.00054,0.00624,7.937,49.21,42.86,63,2022/04/25
The Wall Street Journal,0.00465,0.00010,0.00069,0.00042,0.00087,0.00083,0.00077,14.06,51.56,34.38,64,2022/04/25
The Washington Post,0.02219,0.00011,0.00134,0.00052,0.00978,0.00127,0.00480,19.59,39.18,41.24,97,2022/04/25
The Washington Times,0.01572,0.00005,0.00043,0.00027,0.00381,0.00162,0.00015,10.71,42.86,46.43,28,2022/04/25
Washington Examiner,0.05083,0.00013,0.00046,0.00763,0.01359,0.01954,0.00375,6.061,39.39,54.55,66,2022/04/25
