name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.01038,0.00006,0.00045,0.00041,0.00655,0.00010,0.00123,15.38,48.72,35.9,39,2022/12/20
BBC,0.01726,0.00015,0.00068,0.00306,0.00472,0.00052,0.00051,26.92,46.15,26.92,52,2022/12/20
Fox News,0.02405,0.00019,0.00674,0.00196,0.00574,0.00108,0.00367,13.82,36.84,49.34,152,2022/12/20
NBC News,0.02044,0.00010,0.00085,0.00742,0.00287,0.00053,0.00337,11.11,23.81,65.08,63,2022/12/20
New York Post,0.04211,0.00027,0.00975,0.00031,0.00582,0.00084,0.03422,22.22,38.89,38.89,36,2022/12/20
Newsmax,0.00370,0.00011,0.00082,0.00068,0.00154,0.00014,0.00020,6.0,50.0,44.0,50,2022/12/20
Newsweek,0.05016,0.00013,0.00083,0.00798,0.02524,0.00565,0.00083,7.407,46.3,46.3,108,2022/12/20
One America News Network (OAN),0.08843,0.00006,0.00049,0.00046,0.07245,0.00017,0.00687,3.571,53.57,42.86,28,2022/12/20
Reuters,0.01623,0.00007,0.00091,0.00192,0.00207,0.00070,0.00516,15.0,45.0,40.0,40,2022/12/20
The Epoch Times,0.00530,0.00015,0.00101,0.00049,0.00118,0.00081,0.00181,14.71,50.98,34.31,102,2022/12/20
The Guardian (US),0.02955,0.00012,0.00200,0.00093,0.00772,0.00131,0.01267,12.9,32.26,54.84,93,2022/12/20
The Hill,0.00594,0.00004,0.00029,0.00070,0.00242,0.00014,0.00156,11.11,37.78,51.11,45,2022/12/20
The New York Times,0.01882,0.00016,0.01289,0.00028,0.00426,0.00017,0.00022,13.11,52.46,34.43,61,2022/12/20
The Wall Street Journal,0.00912,0.00009,0.00190,0.00043,0.00101,0.00139,0.00084,14.49,62.32,23.19,69,2022/12/20
The Washington Post,0.02508,0.00008,0.00054,0.00124,0.01184,0.00120,0.00813,11.34,44.33,44.33,97,2022/12/20
The Washington Times,0.00619,0.00005,0.00027,0.00163,0.00084,0.00013,0.00169,5.556,47.22,47.22,36,2022/12/20
Washington Examiner,0.02512,0.00004,0.00030,0.00076,0.01762,0.00013,0.00005,4.688,37.5,57.81,64,2022/12/20
