name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.04410,0.00021,0.00090,0.02667,0.00522,0.00237,0.00295,8.889,53.33,37.78,45,2022/12/06
BBC,0.01287,0.00013,0.00087,0.00277,0.00323,0.00026,0.00409,15.91,31.82,52.27,44,2022/12/06
Fox News,0.02699,0.00014,0.00239,0.00127,0.00914,0.00089,0.01005,14.72,40.49,44.79,163,2022/12/06
NBC News,0.05651,0.00014,0.00090,0.01515,0.01045,0.00117,0.01471,7.463,40.3,52.24,67,2022/12/06
New York Post,0.07341,0.00029,0.02115,0.01521,0.01919,0.00083,0.00734,16.67,19.44,63.89,36,2022/12/06
Newsmax,0.00360,0.00009,0.00069,0.00092,0.00085,0.00019,0.00008,8.0,50.0,42.0,50,2022/12/06
Newsweek,0.02346,0.00015,0.00090,0.00880,0.00377,0.00213,0.00035,4.808,43.27,51.92,104,2022/12/06
One America News Network (OAN),0.00539,0.00008,0.00056,0.00315,0.00087,0.00022,0.00012,13.89,52.78,33.33,36,2022/12/06
Reuters,0.02074,0.00010,0.00038,0.00313,0.00054,0.00102,0.01261,20.45,31.82,47.73,44,2022/12/06
The Epoch Times,0.01601,0.00029,0.00232,0.00189,0.00397,0.00052,0.00391,13.46,55.77,30.77,104,2022/12/06
The Guardian (US),0.03790,0.00018,0.00071,0.01602,0.01870,0.00146,0.00391,16.67,28.12,55.21,96,2022/12/06
The Hill,0.01018,0.00005,0.00027,0.00311,0.00081,0.00192,0.00010,17.14,45.71,37.14,35,2022/12/06
The New York Times,0.01423,0.00008,0.00071,0.00297,0.00687,0.00072,0.00014,20.29,52.17,27.54,69,2022/12/06
The Wall Street Journal,0.01577,0.00024,0.00246,0.00129,0.00178,0.00019,0.01241,14.49,68.12,17.39,69,2022/12/06
The Washington Post,0.02980,0.00009,0.00060,0.01193,0.00931,0.00162,0.00017,14.85,45.54,39.6,101,2022/12/06
The Washington Times,0.00875,0.00006,0.00033,0.00064,0.00052,0.00013,0.01209,11.43,48.57,40.0,35,2022/12/06
Washington Examiner,0.01869,0.00005,0.00031,0.00063,0.00161,0.00599,0.00145,9.375,35.94,54.69,64,2022/12/06
