name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.03036,0.00018,0.00100,0.01659,0.00338,0.00612,0.00022,11.11,35.56,53.33,45,2022/12/18
BBC,0.01046,0.00010,0.00070,0.00255,0.00160,0.00284,0.00015,14.58,47.92,37.5,48,2022/12/18
Fox News,0.01347,0.00007,0.00043,0.00214,0.00153,0.00403,0.00025,19.5,35.22,45.28,159,2022/12/18
NBC News,0.02125,0.00006,0.00033,0.01059,0.00208,0.00319,0.00014,13.33,24.0,62.67,75,2022/12/18
New York Post,0.03887,0.00013,0.00073,0.00906,0.01008,0.00851,0.00021,19.44,41.67,38.89,36,2022/12/18
Newsmax,0.01665,0.00006,0.00037,0.01162,0.00091,0.00124,0.00009,3.922,41.18,54.9,51,2022/12/18
Newsweek,0.04327,0.00015,0.00114,0.01011,0.01249,0.00508,0.00724,8.333,44.05,47.62,84,2022/12/18
One America News Network (OAN),0.02557,0.00009,0.00080,0.00156,0.01380,0.00038,0.00009,14.29,50.0,35.71,28,2022/12/18
Reuters,0.01362,0.00012,0.00079,0.00511,0.00112,0.00221,0.00013,16.67,36.11,47.22,36,2022/12/18
The Epoch Times,0.00844,0.00015,0.00119,0.00073,0.00279,0.00138,0.00098,10.0,51.0,39.0,100,2022/12/18
The Guardian (US),0.03296,0.00014,0.00086,0.00100,0.01690,0.00303,0.00135,14.43,34.02,51.55,97,2022/12/18
The Hill,0.01956,0.00003,0.00020,0.00091,0.01564,0.00009,0.00006,0.00000,57.5,42.5,40,2022/12/18
The New York Times,0.01599,0.00020,0.00136,0.00215,0.00181,0.00086,0.00552,18.46,56.92,24.62,65,2022/12/18
The Wall Street Journal,0.00671,0.00009,0.00200,0.00036,0.00100,0.00095,0.00051,19.7,56.06,24.24,66,2022/12/18
The Washington Post,0.03518,0.00012,0.00073,0.00687,0.01274,0.00194,0.00838,22.12,36.54,41.35,104,2022/12/18
The Washington Times,0.01620,0.00010,0.00046,0.00450,0.00543,0.00029,0.00009,5.128,25.64,69.23,39,2022/12/18
Washington Examiner,0.04956,0.00012,0.00986,0.00722,0.02174,0.00363,0.00017,8.955,37.31,53.73,67,2022/12/18
