name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00635,0.00012,0.00069,0.00267,0.00134,0.00054,0.00017,8.163,48.98,42.86,49,2022/08/18
BBC,0.03794,0.00028,0.00192,0.00212,0.00358,0.00571,0.02089,11.11,51.11,37.78,45,2022/08/18
Fox News,0.01573,0.00012,0.00505,0.00123,0.00486,0.00160,0.00016,16.67,42.26,41.07,168,2022/08/18
NBC News,0.04386,0.00025,0.00072,0.02079,0.00227,0.00164,0.01798,4.762,33.33,61.9,63,2022/08/18
New York Post,0.03290,0.00010,0.00246,0.00058,0.00861,0.00115,0.00332,15.0,25.0,60.0,40,2022/08/18
Newsmax,0.00529,0.00006,0.00045,0.00176,0.00075,0.00045,0.00007,4.0,50.0,46.0,50,2022/08/18
Newsweek,0.02979,0.00014,0.00132,0.00076,0.00634,0.00251,0.00657,9.091,49.49,41.41,99,2022/08/18
One America News Network (OAN),0.01541,0.00007,0.00044,0.00087,0.00213,0.00221,0.00012,7.143,53.57,39.29,28,2022/08/18
Reuters,0.00089,0.00005,0.00036,0.00022,0.00041,0.00008,0.00005,7.895,50.0,42.11,38,2022/08/18
The Epoch Times,0.00690,0.00019,0.00158,0.00144,0.00277,0.00025,0.00197,7.767,53.4,38.83,103,2022/08/18
The Guardian (US),0.02905,0.00008,0.00049,0.00728,0.01747,0.00072,0.00023,12.77,38.3,48.94,94,2022/08/18
The Hill,0.00744,0.00009,0.00029,0.00066,0.00374,0.00014,0.00010,11.11,37.78,51.11,45,2022/08/18
The New York Times,0.01448,0.00011,0.00084,0.00134,0.00318,0.00185,0.00040,10.29,50.0,39.71,68,2022/08/18
The Wall Street Journal,0.00205,0.00006,0.00045,0.00028,0.00049,0.00094,0.00005,11.59,71.01,17.39,69,2022/08/18
The Washington Post,0.02254,0.00009,0.00541,0.00042,0.00827,0.00068,0.00756,11.65,39.81,48.54,103,2022/08/18
The Washington Times,0.03945,0.00011,0.00033,0.00969,0.00277,0.02031,0.00030,8.824,26.47,64.71,34,2022/08/18
Washington Examiner,0.04586,0.00005,0.00050,0.00065,0.03408,0.00132,0.00010,4.762,39.68,55.56,63,2022/08/18
