name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.03100,0.00012,0.00059,0.01218,0.00205,0.01127,0.00164,10.0,38.0,52.0,50,2022/08/26
BBC,0.02278,0.00009,0.00097,0.00512,0.00842,0.00043,0.00016,15.91,50.0,34.09,44,2022/08/26
Fox News,0.02022,0.00010,0.00048,0.00274,0.00870,0.00145,0.00060,8.772,47.95,43.27,171,2022/08/26
NBC News,0.02515,0.00024,0.00100,0.01565,0.00413,0.00042,0.00193,7.576,42.42,50.0,66,2022/08/26
New York Post,0.10202,0.00031,0.02659,0.00106,0.05822,0.00081,0.00729,27.5,32.5,40.0,40,2022/08/26
Newsmax,0.01201,0.00013,0.00094,0.00330,0.00383,0.00042,0.00007,4.0,48.0,48.0,50,2022/08/26
Newsweek,0.01028,0.00010,0.00272,0.00247,0.00250,0.00021,0.00017,10.0,47.0,43.0,100,2022/08/26
One America News Network (OAN),0.01188,0.00019,0.00138,0.00061,0.00191,0.00077,0.00570,3.448,55.17,41.38,29,2022/08/26
Reuters,0.00551,0.00005,0.00056,0.00055,0.00293,0.00013,0.00015,8.824,35.29,55.88,34,2022/08/26
The Epoch Times,0.01135,0.00009,0.00080,0.00079,0.00374,0.00201,0.00262,9.901,57.43,32.67,101,2022/08/26
The Guardian (US),0.02831,0.00012,0.00077,0.00671,0.01378,0.00050,0.00071,5.155,43.3,51.55,97,2022/08/26
The Hill,0.00816,0.00005,0.00035,0.00420,0.00144,0.00081,0.00016,6.522,65.22,28.26,46,2022/08/26
The New York Times,0.01227,0.00010,0.00081,0.00043,0.00429,0.00089,0.00062,6.349,65.08,28.57,63,2022/08/26
The Wall Street Journal,0.00226,0.00009,0.00058,0.00027,0.00142,0.00011,0.00005,16.67,62.12,21.21,66,2022/08/26
The Washington Post,0.02555,0.00007,0.00063,0.00615,0.01135,0.00064,0.00021,16.0,37.0,47.0,100,2022/08/26
The Washington Times,0.00668,0.00003,0.00022,0.00052,0.00147,0.00021,0.00004,10.81,37.84,51.35,37,2022/08/26
Washington Examiner,0.04717,0.00013,0.00052,0.02040,0.00578,0.01482,0.00023,6.25,43.75,50.0,64,2022/08/26
