name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00428,0.00006,0.00043,0.00048,0.00145,0.00015,0.00014,8.0,40.0,52.0,50,2022/09/20
BBC,0.00404,0.00006,0.00046,0.00127,0.00079,0.00043,0.00011,10.42,58.33,31.25,48,2022/09/20
Fox News,0.02915,0.00007,0.00057,0.00130,0.01815,0.00099,0.00017,18.07,41.57,40.36,166,2022/09/20
NBC News,0.01570,0.00008,0.00053,0.00426,0.00312,0.00159,0.00061,8.065,30.65,61.29,62,2022/09/20
New York Post,0.03582,0.00007,0.00080,0.01482,0.00675,0.00063,0.00260,16.67,30.56,52.78,36,2022/09/20
Newsmax,0.01509,0.00012,0.00065,0.00308,0.00221,0.00383,0.00017,8.0,46.0,46.0,50,2022/09/20
Newsweek,0.03872,0.00012,0.00090,0.00819,0.00756,0.00512,0.00283,8.0,47.0,45.0,100,2022/09/20
One America News Network (OAN),0.00113,0.00005,0.00036,0.00019,0.00047,0.00009,0.00005,5.556,58.33,36.11,36,2022/09/20
Reuters,0.00281,0.00004,0.00028,0.00093,0.00045,0.00023,0.00006,0.00000,47.06,52.94,34,2022/09/20
The Epoch Times,0.01820,0.00018,0.00123,0.00264,0.00578,0.00086,0.00118,7.843,52.94,39.22,102,2022/09/20
The Guardian (US),0.02784,0.00013,0.00108,0.01068,0.00219,0.00289,0.00811,9.574,34.04,56.38,94,2022/09/20
The Hill,0.02722,0.00020,0.00166,0.00175,0.00266,0.00600,0.00365,10.64,44.68,44.68,47,2022/09/20
The New York Times,0.01473,0.00011,0.00085,0.00316,0.00650,0.00017,0.00039,15.28,59.72,25.0,72,2022/09/20
The Wall Street Journal,0.01377,0.00009,0.00079,0.00028,0.01238,0.00009,0.00022,17.65,52.94,29.41,68,2022/09/20
The Washington Post,0.02149,0.00005,0.00043,0.00253,0.00847,0.00091,0.00357,24.78,30.97,44.25,113,2022/09/20
The Washington Times,0.01631,0.00004,0.00023,0.00545,0.00246,0.00170,0.00010,5.714,31.43,62.86,35,2022/09/20
Washington Examiner,0.04042,0.00006,0.00049,0.00262,0.02990,0.00167,0.00011,4.839,33.87,61.29,62,2022/09/20
