name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.01319,0.00024,0.00146,0.00065,0.00194,0.00038,0.00686,18.18,38.64,43.18,44,2022/09/13
BBC,0.00298,0.00021,0.00165,0.00085,0.00172,0.00033,0.00020,22.92,43.75,33.33,48,2022/09/13
Fox News,0.02378,0.00015,0.00084,0.00104,0.01014,0.00261,0.00246,10.3,40.0,49.7,165,2022/09/13
NBC News,0.02876,0.00015,0.00062,0.00877,0.00544,0.00346,0.00245,12.5,27.78,59.72,72,2022/09/13
New York Post,0.05099,0.00016,0.00138,0.00069,0.01883,0.00486,0.01144,19.44,27.78,52.78,36,2022/09/13
Newsmax,0.01698,0.00029,0.00198,0.00793,0.00236,0.00034,0.00109,2.0,58.0,40.0,50,2022/09/13
Newsweek,0.02612,0.00019,0.00232,0.00576,0.00551,0.00072,0.00728,5.825,42.72,51.46,103,2022/09/13
One America News Network (OAN),0.02359,0.00005,0.00071,0.01354,0.00696,0.00013,0.00007,17.24,37.93,44.83,29,2022/09/13
Reuters,0.00393,0.00003,0.00024,0.00020,0.00270,0.00007,0.00004,8.333,55.56,36.11,36,2022/09/13
The Epoch Times,0.01182,0.00026,0.00183,0.00173,0.00259,0.00348,0.00111,5.941,55.45,38.61,101,2022/09/13
The Guardian (US),0.02537,0.00017,0.00128,0.00206,0.00982,0.00029,0.00835,14.71,25.49,59.8,102,2022/09/13
The Hill,0.02673,0.00011,0.00851,0.00029,0.00606,0.00075,0.00316,6.818,38.64,54.55,44,2022/09/13
The New York Times,0.00573,0.00008,0.00064,0.00375,0.00110,0.00034,0.00010,18.57,55.71,25.71,70,2022/09/13
The Wall Street Journal,0.00088,0.00007,0.00051,0.00021,0.00064,0.00008,0.00004,13.43,65.67,20.9,67,2022/09/13
The Washington Post,0.01440,0.00008,0.00058,0.00122,0.00773,0.00141,0.00014,14.42,40.38,45.19,104,2022/09/13
The Washington Times,0.00451,0.00009,0.00066,0.00077,0.00140,0.00051,0.00006,8.824,38.24,52.94,34,2022/09/13
Washington Examiner,0.04629,0.00007,0.00066,0.01507,0.03448,0.00081,0.00017,6.061,36.36,57.58,66,2022/09/13
