name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.01947,0.00012,0.00067,0.00470,0.00121,0.00524,0.00045,10.0,48.0,42.0,50,2023/01/12
BBC,0.00306,0.00017,0.00127,0.00064,0.00126,0.00084,0.00015,11.36,56.82,31.82,44,2023/01/12
Fox News,0.01277,0.00007,0.00053,0.00214,0.00344,0.00030,0.00469,11.38,44.31,44.31,167,2023/01/12
NBC News,0.02025,0.00014,0.00063,0.01132,0.00224,0.00039,0.00867,8.197,34.43,57.38,61,2023/01/12
New York Post,0.04637,0.00034,0.02116,0.00047,0.01104,0.00244,0.00208,13.64,31.82,54.55,44,2023/01/12
Newsmax,0.00593,0.00013,0.00092,0.00075,0.00307,0.00016,0.00012,2.0,54.0,44.0,50,2023/01/12
Newsweek,0.01971,0.00009,0.00076,0.00802,0.00750,0.00059,0.00036,5.405,44.14,50.45,111,2023/01/12
One America News Network (OAN),0.00207,0.00006,0.00037,0.00038,0.00052,0.00074,0.00007,17.86,64.29,17.86,28,2023/01/12
Reuters,0.00326,0.00005,0.00034,0.00048,0.00115,0.00014,0.00012,7.143,47.62,45.24,42,2023/01/12
The Epoch Times,0.00147,0.00010,0.00076,0.00038,0.00101,0.00013,0.00007,10.58,55.77,33.65,104,2023/01/12
The Guardian (US),0.02437,0.00034,0.00428,0.00378,0.00446,0.00160,0.01037,9.574,28.72,61.7,94,2023/01/12
The Hill,0.01951,0.00006,0.00035,0.01338,0.00270,0.00340,0.00023,2.564,46.15,51.28,39,2023/01/12
The New York Times,0.03985,0.00038,0.00420,0.01249,0.01304,0.00224,0.01332,19.05,50.79,30.16,63,2023/01/12
The Wall Street Journal,0.00085,0.00010,0.00079,0.00032,0.00076,0.00009,0.00007,8.696,66.67,24.64,69,2023/01/12
The Washington Post,0.02324,0.00004,0.00031,0.00241,0.01260,0.00118,0.00007,14.14,36.36,49.49,99,2023/01/12
The Washington Times,0.01018,0.00006,0.00039,0.00031,0.00129,0.00291,0.00026,2.941,64.71,32.35,34,2023/01/12
Washington Examiner,0.01204,0.00006,0.00027,0.00051,0.00046,0.00870,0.00014,5.0,46.67,48.33,60,2023/01/12
