name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00185,0.00006,0.00050,0.00032,0.00086,0.00010,0.00006,11.63,51.16,37.21,43,2022/01/19
BBC,0.02030,0.00012,0.00101,0.00061,0.01412,0.00143,0.00035,16.33,40.82,42.86,49,2022/01/19
Fox News,0.01496,0.00008,0.00058,0.00297,0.00782,0.00043,0.00022,18.33,41.67,40.0,120,2022/01/19
NBC News,0.03742,0.00015,0.00057,0.01411,0.01572,0.00757,0.00036,10.94,37.5,51.56,64,2022/01/19
New York Post,0.01060,0.00004,0.00047,0.00027,0.00634,0.00014,0.00007,3.448,41.38,55.17,29,2022/01/19
Newsmax,0.01682,0.00007,0.00061,0.00098,0.01512,0.00015,0.00006,5.405,59.46,35.14,37,2022/01/19
Newsweek,0.02163,0.00012,0.00125,0.00186,0.00809,0.00033,0.00740,13.46,44.23,42.31,104,2022/01/19
One America News Network (OAN),0.02631,0.00006,0.00035,0.00073,0.00129,0.01070,0.00015,24.0,32.0,44.0,25,2022/01/19
Reuters,0.00050,0.00003,0.00015,0.00012,0.00022,0.00004,0.00003,0.00000,40.0,60.0,5,2022/01/19
The Epoch Times,0.00627,0.00016,0.00116,0.00123,0.00129,0.00100,0.00014,7.547,56.6,35.85,106,2022/01/19
The Guardian (US),0.01891,0.00011,0.00120,0.00120,0.00326,0.00059,0.00329,7.143,29.59,63.27,98,2022/01/19
The Hill,0.00763,0.00006,0.00050,0.00033,0.00147,0.00149,0.00010,3.333,53.33,43.33,30,2022/01/19
The New York Times,0.03923,0.00025,0.00124,0.00222,0.01095,0.01191,0.00695,8.108,48.65,43.24,74,2022/01/19
The Wall Street Journal,0.00637,0.00009,0.00049,0.00278,0.00179,0.00013,0.00012,13.85,61.54,24.62,65,2022/01/19
The Washington Post,0.01645,0.00004,0.00162,0.00395,0.00456,0.00021,0.00020,11.32,34.91,53.77,106,2022/01/19
The Washington Times,0.03335,0.00033,0.03169,0.00071,0.00283,0.00016,0.00038,8.0,48.0,44.0,25,2022/01/19
Washington Examiner,0.01417,0.00004,0.00030,0.00380,0.00574,0.00021,0.00020,4.545,40.91,54.55,66,2022/01/19
