name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00415,0.00005,0.00034,0.00074,0.00058,0.00032,0.00014,7.692,38.46,53.85,39,2022/03/11
BBC,0.01451,0.00007,0.00049,0.00141,0.00582,0.00150,0.00017,6.0,50.0,44.0,50,2022/03/11
Fox News,0.01493,0.00008,0.00043,0.00085,0.00945,0.00056,0.00029,13.39,39.37,47.24,127,2022/03/11
NBC News,0.04514,0.00013,0.00075,0.01138,0.01952,0.00042,0.00541,8.065,40.32,51.61,62,2022/03/11
New York Post,0.01140,0.00006,0.00078,0.00039,0.00525,0.00045,0.00057,12.5,31.25,56.25,32,2022/03/11
Newsmax,0.03298,0.00008,0.00057,0.00592,0.02344,0.00017,0.00012,5.405,29.73,64.86,37,2022/03/11
Newsweek,0.02190,0.00009,0.00054,0.00422,0.00900,0.00223,0.00013,6.977,54.65,38.37,86,2022/03/11
One America News Network (OAN),0.00146,0.00016,0.00127,0.00043,0.00119,0.00013,0.00008,8.0,48.0,44.0,25,2022/03/11
Reuters,0.01240,0.00004,0.00026,0.00650,0.00130,0.00030,0.00007,14.81,40.74,44.44,54,2022/03/11
The Epoch Times,0.02280,0.00015,0.00114,0.00151,0.01637,0.00041,0.00238,8.163,60.2,31.63,98,2022/03/11
The Guardian (US),0.04585,0.00020,0.00147,0.00556,0.00844,0.00444,0.01692,12.04,32.41,55.56,108,2022/03/11
The Hill,0.02188,0.00009,0.00032,0.02095,0.00229,0.00057,0.00027,0.00000,30.0,70.0,30,2022/03/11
The New York Times,0.01088,0.00009,0.00094,0.00096,0.00180,0.00075,0.00179,10.61,43.94,45.45,66,2022/03/11
The Wall Street Journal,0.00382,0.00007,0.00043,0.00218,0.00074,0.00015,0.00007,7.143,58.57,34.29,70,2022/03/11
The Washington Post,0.01674,0.00008,0.00069,0.00562,0.00402,0.00149,0.00322,14.29,38.1,47.62,126,2022/03/11
The Washington Times,0.04007,0.00006,0.00039,0.00483,0.02209,0.00060,0.00011,10.0,36.67,53.33,30,2022/03/11
Washington Examiner,0.03440,0.00018,0.00083,0.00781,0.00358,0.00936,0.00036,2.985,28.36,68.66,67,2022/03/11
