name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.02182,0.00011,0.00052,0.00418,0.00105,0.00992,0.00026,2.632,23.68,73.68,38,2022/03/15
BBC,0.00908,0.00008,0.00051,0.00103,0.00094,0.00491,0.00013,10.0,36.0,54.0,50,2022/03/15
Fox News,0.01024,0.00008,0.00070,0.00093,0.00514,0.00041,0.00031,16.54,40.94,42.52,127,2022/03/15
NBC News,0.02407,0.00010,0.00041,0.01169,0.00229,0.00100,0.00037,9.231,29.23,61.54,65,2022/03/15
New York Post,0.03785,0.00009,0.00066,0.00788,0.00451,0.00387,0.00136,9.375,37.5,53.12,32,2022/03/15
Newsmax,0.01607,0.00009,0.00058,0.00553,0.00102,0.00394,0.00017,5.556,41.67,52.78,36,2022/03/15
Newsweek,0.01218,0.00011,0.00071,0.00435,0.00134,0.00273,0.00014,9.89,41.76,48.35,91,2022/03/15
One America News Network (OAN),0.00140,0.00013,0.00097,0.00032,0.00117,0.00011,0.00006,16.0,56.0,28.0,25,2022/03/15
Reuters,0.00693,0.00006,0.00036,0.00146,0.00068,0.00066,0.00011,12.77,46.81,40.43,47,2022/03/15
The Epoch Times,0.00549,0.00020,0.00146,0.00071,0.00168,0.00105,0.00015,12.37,55.67,31.96,97,2022/03/15
The Guardian (US),0.02270,0.00008,0.00054,0.00358,0.01278,0.00133,0.00018,12.12,34.34,53.54,99,2022/03/15
The Hill,0.00285,0.00004,0.00025,0.00022,0.00062,0.00054,0.00009,3.333,50.0,46.67,30,2022/03/15
The New York Times,0.00493,0.00007,0.00053,0.00089,0.00118,0.00022,0.00018,6.349,52.38,41.27,63,2022/03/15
The Wall Street Journal,0.00429,0.00008,0.00055,0.00041,0.00061,0.00202,0.00007,13.04,57.97,28.99,69,2022/03/15
The Washington Post,0.02420,0.00008,0.00048,0.00303,0.01351,0.00102,0.00017,17.12,37.84,45.05,111,2022/03/15
The Washington Times,0.03586,0.00008,0.00053,0.01908,0.00714,0.00078,0.00022,7.407,33.33,59.26,27,2022/03/15
Washington Examiner,0.01013,0.00004,0.00022,0.00045,0.00544,0.00102,0.00006,1.538,41.54,56.92,65,2022/03/15
