name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00885,0.00007,0.00061,0.00059,0.00651,0.00033,0.00014,13.51,45.95,40.54,37,2022/03/22
BBC,0.07059,0.00079,0.00613,0.00553,0.02440,0.00988,0.02442,16.0,34.0,50.0,50,2022/03/22
Fox News,0.01276,0.00007,0.00062,0.00394,0.00319,0.00068,0.00143,16.94,37.1,45.97,124,2022/03/22
NBC News,0.02505,0.00013,0.00044,0.01387,0.00235,0.00052,0.00049,3.03,34.85,62.12,66,2022/03/22
New York Post,0.06661,0.00088,0.04157,0.00535,0.01106,0.00082,0.00931,9.375,34.38,56.25,32,2022/03/22
Newsmax,0.01659,0.00007,0.00051,0.00844,0.00212,0.00040,0.00012,8.108,32.43,59.46,37,2022/03/22
Newsweek,0.02043,0.00019,0.00160,0.00655,0.00271,0.00162,0.00132,8.696,43.48,47.83,92,2022/03/22
One America News Network (OAN),0.00262,0.00003,0.00021,0.00042,0.00107,0.00021,0.00004,16.0,56.0,28.0,25,2022/03/22
Reuters,0.01630,0.00005,0.00032,0.00615,0.00306,0.00061,0.00006,8.163,32.65,59.18,49,2022/03/22
The Epoch Times,0.01307,0.00016,0.00118,0.00379,0.00247,0.00082,0.00132,6.796,52.43,40.78,103,2022/03/22
The Guardian (US),0.01798,0.00008,0.00054,0.00176,0.00947,0.00047,0.00203,9.615,31.73,58.65,104,2022/03/22
The Hill,0.02334,0.00006,0.00044,0.00060,0.00284,0.00079,0.01102,13.33,40.0,46.67,30,2022/03/22
The New York Times,0.03474,0.00020,0.00137,0.00780,0.00391,0.00073,0.01328,8.955,53.73,37.31,67,2022/03/22
The Wall Street Journal,0.00437,0.00011,0.00078,0.00053,0.00141,0.00065,0.00006,7.246,60.87,31.88,69,2022/03/22
The Washington Post,0.02691,0.00019,0.00789,0.00699,0.00837,0.00053,0.00070,9.821,40.18,50.0,112,2022/03/22
The Washington Times,0.00326,0.00004,0.00028,0.00046,0.00099,0.00008,0.00008,6.897,51.72,41.38,29,2022/03/22
Washington Examiner,0.03964,0.00019,0.01320,0.00809,0.00736,0.00035,0.00128,4.545,28.79,66.67,66,2022/03/22
