name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.02415,0.00019,0.00059,0.00225,0.00120,0.00422,0.00050,4.545,43.18,52.27,44,2022/03/13
BBC,0.02789,0.00008,0.00054,0.00388,0.01796,0.00100,0.00018,9.434,56.6,33.96,53,2022/03/13
Fox News,0.02972,0.00008,0.00064,0.00132,0.01971,0.00141,0.00091,13.71,37.9,48.39,124,2022/03/13
NBC News,0.03783,0.00008,0.00048,0.00728,0.01684,0.00065,0.00034,14.55,34.55,50.91,55,2022/03/13
New York Post,0.01867,0.00006,0.00058,0.00055,0.00741,0.00053,0.00061,25.0,25.0,50.0,32,2022/03/13
Newsmax,0.04830,0.00007,0.00058,0.01746,0.02633,0.00026,0.00015,5.263,15.79,78.95,38,2022/03/13
Newsweek,0.02673,0.00012,0.00067,0.00539,0.00568,0.00249,0.00205,8.861,51.9,39.24,79,2022/03/13
One America News Network (OAN),0.00315,0.00009,0.00067,0.00058,0.00070,0.00044,0.00007,8.0,24.0,68.0,25,2022/03/13
Reuters,0.00633,0.00006,0.00038,0.00083,0.00079,0.00124,0.00009,9.091,31.82,59.09,44,2022/03/13
The Epoch Times,0.00406,0.00015,0.00116,0.00063,0.00121,0.00046,0.00150,19.61,51.96,28.43,102,2022/03/13
The Guardian (US),0.07608,0.00161,0.01895,0.00324,0.02661,0.00426,0.01998,11.43,24.76,63.81,105,2022/03/13
The Hill,0.02501,0.00005,0.00028,0.00050,0.01911,0.00095,0.00008,0.00000,43.33,56.67,30,2022/03/13
The New York Times,0.02855,0.00009,0.00066,0.00993,0.01304,0.00061,0.00022,9.836,55.74,34.43,61,2022/03/13
The Wall Street Journal,0.00516,0.00007,0.00050,0.00097,0.00078,0.00053,0.00006,5.882,58.82,35.29,68,2022/03/13
The Washington Post,0.02294,0.00012,0.00043,0.00700,0.00233,0.00509,0.00291,19.8,27.72,52.48,101,2022/03/13
The Washington Times,0.01980,0.00013,0.00082,0.00225,0.00310,0.00032,0.00282,12.12,27.27,60.61,33,2022/03/13
Washington Examiner,0.05309,0.00008,0.00079,0.00342,0.01957,0.01305,0.00103,9.091,30.3,60.61,66,2022/03/13
