name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.02123,0.00036,0.00263,0.00115,0.00325,0.00036,0.01158,12.82,33.33,53.85,39,2022/05/05
BBC,0.04867,0.00018,0.00319,0.00373,0.03350,0.00180,0.00103,8.0,42.0,50.0,50,2022/05/05
Fox News,0.03332,0.00008,0.00061,0.00164,0.01499,0.00346,0.00391,11.52,46.06,42.42,165,2022/05/05
NBC News,0.03439,0.00025,0.00242,0.02306,0.00283,0.00183,0.00218,8.197,39.34,52.46,61,2022/05/05
New York Post,0.06158,0.00040,0.02760,0.00050,0.00927,0.00068,0.02958,21.88,25.0,53.12,32,2022/05/05
Newsmax,0.07217,0.00015,0.00068,0.00561,0.02221,0.02633,0.00019,0.00000,51.35,48.65,37,2022/05/05
Newsweek,0.02310,0.00011,0.00081,0.00175,0.00215,0.00196,0.01180,12.5,45.83,41.67,96,2022/05/05
One America News Network (OAN),0.02776,0.00013,0.00095,0.00065,0.00134,0.01759,0.00021,4.545,59.09,36.36,22,2022/05/05
Reuters,0.00261,0.00005,0.00038,0.00032,0.00079,0.00021,0.00006,16.0,40.0,44.0,50,2022/05/05
The Epoch Times,0.00907,0.00008,0.00058,0.00060,0.00109,0.00060,0.00311,17.82,53.47,28.71,101,2022/05/05
The Guardian (US),0.04739,0.00016,0.00083,0.00462,0.00465,0.01799,0.00753,12.5,37.5,50.0,96,2022/05/05
The Hill,0.02140,0.00007,0.00054,0.00145,0.00342,0.00285,0.00073,12.77,42.55,44.68,47,2022/05/05
The New York Times,0.01523,0.00010,0.00069,0.00083,0.00147,0.00592,0.00012,13.24,50.0,36.76,68,2022/05/05
The Wall Street Journal,0.00391,0.00010,0.00081,0.00027,0.00216,0.00027,0.00006,18.18,57.58,24.24,66,2022/05/05
The Washington Post,0.01769,0.00008,0.00055,0.00567,0.00297,0.00102,0.00519,18.58,37.17,44.25,113,2022/05/05
The Washington Times,0.01800,0.00004,0.00040,0.00034,0.01300,0.00033,0.00025,13.79,34.48,51.72,29,2022/05/05
Washington Examiner,0.05941,0.00017,0.00078,0.00156,0.00490,0.01834,0.01997,11.29,33.87,54.84,62,2022/05/05
