name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.02217,0.00008,0.00048,0.00056,0.00357,0.00168,0.00541,8.108,29.73,62.16,37,2022/05/18
BBC,0.02720,0.00013,0.00095,0.01057,0.00976,0.00072,0.00114,6.0,44.0,50.0,50,2022/05/18
Fox News,0.00973,0.00010,0.00101,0.00059,0.00417,0.00028,0.00083,16.57,44.97,38.46,169,2022/05/18
NBC News,0.02844,0.00007,0.00038,0.01884,0.00222,0.00038,0.00022,6.667,35.0,58.33,60,2022/05/18
New York Post,0.06213,0.00172,0.02413,0.00167,0.02273,0.00706,0.02216,12.5,37.5,50.0,40,2022/05/18
Newsmax,0.01472,0.00019,0.00098,0.00759,0.00198,0.00282,0.00020,5.405,48.65,45.95,37,2022/05/18
Newsweek,0.03257,0.00019,0.00071,0.00961,0.00292,0.01114,0.00078,8.333,35.42,56.25,96,2022/05/18
One America News Network (OAN),0.02001,0.00014,0.00060,0.01430,0.00295,0.00041,0.00009,4.545,54.55,40.91,22,2022/05/18
Reuters,0.03669,0.00009,0.00039,0.02566,0.00462,0.00088,0.00021,16.67,29.17,54.17,48,2022/05/18
The Epoch Times,0.01893,0.00020,0.00170,0.00247,0.00185,0.00463,0.00309,21.21,53.54,25.25,99,2022/05/18
The Guardian (US),0.03499,0.00029,0.00074,0.01583,0.00526,0.00588,0.00505,10.42,31.25,58.33,96,2022/05/18
The Hill,0.01291,0.00008,0.00061,0.00230,0.00517,0.00275,0.00025,6.977,60.47,32.56,43,2022/05/18
The New York Times,0.01363,0.00010,0.00073,0.00226,0.00406,0.00028,0.00027,10.94,43.75,45.31,64,2022/05/18
The Wall Street Journal,0.00229,0.00007,0.00054,0.00062,0.00089,0.00010,0.00007,13.64,59.09,27.27,66,2022/05/18
The Washington Post,0.01069,0.00004,0.00033,0.00145,0.00471,0.00018,0.00009,12.84,43.12,44.04,109,2022/05/18
The Washington Times,0.03023,0.00005,0.00066,0.00449,0.01834,0.00028,0.00019,13.79,44.83,41.38,29,2022/05/18
Washington Examiner,0.02890,0.00006,0.00059,0.00264,0.00976,0.00701,0.00033,9.524,36.51,53.97,63,2022/05/18
