name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00685,0.00011,0.00086,0.00095,0.00266,0.00016,0.00092,4.762,45.24,50.0,42,2022/05/21
BBC,0.03022,0.00011,0.00086,0.00502,0.00952,0.00505,0.00026,15.38,53.85,30.77,52,2022/05/21
Fox News,0.03319,0.00013,0.00620,0.00127,0.01568,0.00141,0.00354,15.12,40.12,44.77,172,2022/05/21
NBC News,0.03445,0.00009,0.00045,0.01672,0.00854,0.00029,0.00044,10.61,34.85,54.55,66,2022/05/21
New York Post,0.08141,0.00021,0.00462,0.00549,0.02291,0.00524,0.02167,10.0,45.0,45.0,40,2022/05/21
Newsmax,0.01555,0.00008,0.00076,0.00423,0.00207,0.00242,0.00025,2.703,56.76,40.54,37,2022/05/21
Newsweek,0.02210,0.00022,0.00141,0.00975,0.00209,0.00319,0.00120,12.66,36.71,50.63,79,2022/05/21
One America News Network (OAN),0.00261,0.00016,0.00187,0.00033,0.00225,0.00013,0.00010,0.00000,63.64,36.36,22,2022/05/21
Reuters,0.02165,0.00006,0.00027,0.00333,0.00072,0.00912,0.00012,4.444,48.89,46.67,45,2022/05/21
The Epoch Times,0.00378,0.00010,0.00074,0.00146,0.00133,0.00017,0.00028,5.941,57.43,36.63,101,2022/05/21
The Guardian (US),0.05756,0.00018,0.00112,0.00839,0.01323,0.00048,0.02275,14.61,30.34,55.06,89,2022/05/21
The Hill,0.01666,0.00006,0.00040,0.00607,0.00172,0.00036,0.00499,2.041,51.02,46.94,49,2022/05/21
The New York Times,0.00598,0.00005,0.00030,0.00062,0.00136,0.00101,0.00008,7.246,57.97,34.78,69,2022/05/21
The Wall Street Journal,0.00192,0.00005,0.00035,0.00021,0.00045,0.00047,0.00005,10.61,56.06,33.33,66,2022/05/21
The Washington Post,0.01529,0.00014,0.00067,0.00599,0.00246,0.00047,0.00281,15.32,48.65,36.04,111,2022/05/21
The Washington Times,0.02441,0.00017,0.00062,0.01799,0.00314,0.00071,0.00044,26.67,23.33,50.0,30,2022/05/21
Washington Examiner,0.01138,0.00005,0.00038,0.00026,0.00268,0.00163,0.00009,7.692,43.08,49.23,65,2022/05/21
