name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00872,0.00005,0.00042,0.00278,0.00252,0.00010,0.00036,8.0,38.0,54.0,50,2022/06/14
BBC,0.03659,0.00012,0.00084,0.00620,0.01277,0.00825,0.00017,12.0,52.0,36.0,50,2022/06/14
Fox News,0.01134,0.00007,0.00052,0.00072,0.00371,0.00055,0.00154,15.57,39.52,44.91,167,2022/06/14
NBC News,0.06037,0.00015,0.00128,0.02567,0.00925,0.00312,0.00661,15.28,44.44,40.28,72,2022/06/14
New York Post,0.09538,0.00050,0.01857,0.00091,0.00715,0.02003,0.04223,15.0,32.5,52.5,40,2022/06/14
Newsmax,0.02073,0.00008,0.00061,0.00392,0.00292,0.00023,0.00084,2.703,59.46,37.84,37,2022/06/14
Newsweek,0.01204,0.00009,0.00068,0.00739,0.00185,0.00027,0.00016,7.619,49.52,42.86,105,2022/06/14
One America News Network (OAN),0.00111,0.00005,0.00041,0.00019,0.00054,0.00017,0.00004,9.091,68.18,22.73,22,2022/06/14
Reuters,0.01673,0.00004,0.00026,0.00116,0.00072,0.00015,0.00308,20.0,45.71,34.29,35,2022/06/14
The Epoch Times,0.00486,0.00023,0.00162,0.00058,0.00176,0.00032,0.00070,11.43,54.29,34.29,105,2022/06/14
The Guardian (US),0.02876,0.00014,0.00085,0.00702,0.00636,0.00153,0.00861,13.54,34.38,52.08,96,2022/06/14
The Hill,0.02370,0.00004,0.00030,0.00130,0.01710,0.00076,0.00009,4.348,73.91,21.74,46,2022/06/14
The New York Times,0.01101,0.00009,0.00093,0.00543,0.00167,0.00043,0.00015,17.19,54.69,28.12,64,2022/06/14
The Wall Street Journal,0.01233,0.00004,0.00119,0.00016,0.00855,0.00006,0.00006,17.91,64.18,17.91,67,2022/06/14
The Washington Post,0.03254,0.00007,0.00062,0.00773,0.02067,0.00030,0.00021,15.24,37.14,47.62,105,2022/06/14
The Washington Times,0.02307,0.00010,0.00032,0.01513,0.00443,0.00105,0.00015,3.226,32.26,64.52,31,2022/06/14
Washington Examiner,0.02116,0.00008,0.00564,0.00493,0.00224,0.00111,0.00245,7.937,44.44,47.62,63,2022/06/14
