name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.01604,0.00011,0.00086,0.00354,0.00472,0.00107,0.00344,14.0,40.0,46.0,50,2022/06/19
BBC,0.02757,0.00019,0.00108,0.00338,0.00846,0.00067,0.01559,15.09,41.51,43.4,53,2022/06/19
Fox News,0.01922,0.00009,0.00059,0.00175,0.00336,0.00500,0.00333,16.77,51.5,31.74,167,2022/06/19
NBC News,0.04227,0.00014,0.00083,0.03638,0.00448,0.00088,0.00051,12.86,38.57,48.57,70,2022/06/19
New York Post,0.05362,0.00015,0.00305,0.01831,0.02448,0.00068,0.00165,25.0,35.0,40.0,40,2022/06/19
Newsmax,0.00747,0.00007,0.00054,0.00032,0.00112,0.00315,0.00008,0.00000,63.16,36.84,38,2022/06/19
Newsweek,0.04966,0.00014,0.00157,0.02493,0.01054,0.00327,0.00132,15.0,40.0,45.0,100,2022/06/19
One America News Network (OAN),0.00689,0.00007,0.00050,0.00050,0.00070,0.00532,0.00010,4.545,36.36,59.09,22,2022/06/19
Reuters,0.02010,0.00008,0.00035,0.00340,0.00087,0.00940,0.00010,13.51,37.84,48.65,37,2022/06/19
The Epoch Times,0.00449,0.00025,0.00169,0.00103,0.00218,0.00032,0.00018,8.738,61.17,30.1,103,2022/06/19
The Guardian (US),0.05332,0.00018,0.00901,0.00220,0.01020,0.00410,0.01801,10.87,26.09,63.04,92,2022/06/19
The Hill,0.02401,0.00009,0.00038,0.01352,0.00205,0.00471,0.00014,10.87,43.48,45.65,46,2022/06/19
The New York Times,0.01263,0.00020,0.00104,0.00598,0.00235,0.00066,0.00043,8.333,55.0,36.67,60,2022/06/19
The Wall Street Journal,0.00292,0.00006,0.00052,0.00072,0.00079,0.00017,0.00006,7.463,70.15,22.39,67,2022/06/19
The Washington Post,0.01591,0.00006,0.00068,0.00130,0.01061,0.00048,0.00019,25.74,46.53,27.72,101,2022/06/19
The Washington Times,0.01382,0.00005,0.00032,0.00605,0.00147,0.00021,0.00008,16.13,38.71,45.16,31,2022/06/19
Washington Examiner,0.01373,0.00007,0.00077,0.00049,0.00470,0.00134,0.00014,12.31,36.92,50.77,65,2022/06/19
