name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.01550,0.00009,0.00077,0.00430,0.00142,0.00127,0.00470,16.0,32.0,52.0,50,2022/06/01
BBC,0.02059,0.00009,0.00072,0.00408,0.00842,0.00141,0.00082,15.38,48.08,36.54,52,2022/06/01
Fox News,0.02776,0.00014,0.00077,0.00346,0.00794,0.00671,0.00291,12.57,36.0,51.43,175,2022/06/01
NBC News,0.05184,0.00029,0.00092,0.03714,0.00774,0.00397,0.00089,12.9,35.48,51.61,62,2022/06/01
New York Post,0.03001,0.00012,0.00180,0.00046,0.00674,0.00036,0.01490,13.89,41.67,44.44,36,2022/06/01
Newsmax,0.02558,0.00010,0.00061,0.00080,0.00347,0.00037,0.01444,5.405,37.84,56.76,37,2022/06/01
Newsweek,0.01551,0.00013,0.00062,0.00132,0.00314,0.00146,0.00248,3.158,46.32,50.53,95,2022/06/01
One America News Network (OAN),0.01620,0.00005,0.00029,0.00034,0.00475,0.00349,0.00009,9.091,50.0,40.91,22,2022/06/01
Reuters,0.01698,0.00011,0.00034,0.00790,0.00081,0.00437,0.00039,11.63,51.16,37.21,43,2022/06/01
The Epoch Times,0.00973,0.00021,0.00143,0.00208,0.00319,0.00037,0.00163,19.81,42.45,37.74,106,2022/06/01
The Guardian (US),0.02453,0.00014,0.00074,0.00228,0.00548,0.00148,0.00964,19.35,30.11,50.54,93,2022/06/01
The Hill,0.01713,0.00007,0.00060,0.00180,0.00514,0.00100,0.00008,2.273,52.27,45.45,44,2022/06/01
The New York Times,0.01397,0.00009,0.00058,0.00111,0.00297,0.00066,0.00428,15.62,50.0,34.38,64,2022/06/01
The Wall Street Journal,0.01525,0.00014,0.00123,0.00053,0.00220,0.00120,0.00912,15.62,60.94,23.44,64,2022/06/01
The Washington Post,0.01251,0.00008,0.00041,0.00183,0.00275,0.00207,0.00068,11.21,40.19,48.6,107,2022/06/01
The Washington Times,0.02645,0.00010,0.00061,0.01095,0.00268,0.00312,0.00028,6.897,34.48,58.62,29,2022/06/01
Washington Examiner,0.01131,0.00011,0.00038,0.00111,0.00170,0.00202,0.00024,3.279,36.07,60.66,61,2022/06/01
