name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.03032,0.00019,0.00107,0.00366,0.01290,0.00053,0.01036,8.0,40.0,52.0,50,2022/10/20
BBC,0.02160,0.00012,0.00203,0.00283,0.00629,0.00236,0.00093,17.78,40.0,42.22,45,2022/10/20
Fox News,0.02866,0.00008,0.00083,0.00131,0.01267,0.00234,0.00190,13.12,37.5,49.38,160,2022/10/20
NBC News,0.01511,0.00008,0.00035,0.00655,0.00134,0.00143,0.00019,20.0,30.77,49.23,65,2022/10/20
New York Post,0.04669,0.00009,0.00199,0.00050,0.01456,0.00537,0.00357,12.5,15.0,72.5,40,2022/10/20
Newsmax,0.02021,0.00005,0.00034,0.00059,0.01689,0.00029,0.00081,4.0,46.0,50.0,50,2022/10/20
Newsweek,0.02706,0.00014,0.00063,0.00246,0.00620,0.01084,0.00023,9.091,49.09,41.82,110,2022/10/20
One America News Network (OAN),0.00379,0.00011,0.00076,0.00034,0.00141,0.00023,0.00006,11.11,47.22,41.67,36,2022/10/20
Reuters,0.01584,0.00008,0.00064,0.00210,0.00199,0.00020,0.00664,7.692,41.03,51.28,39,2022/10/20
The Epoch Times,0.01143,0.00023,0.00180,0.00073,0.00238,0.00025,0.00614,13.46,52.88,33.65,104,2022/10/20
The Guardian (US),0.02751,0.00009,0.00073,0.00121,0.00556,0.00352,0.01027,14.56,37.86,47.57,103,2022/10/20
The Hill,0.01895,0.00010,0.00040,0.00160,0.00387,0.00837,0.00017,7.143,57.14,35.71,42,2022/10/20
The New York Times,0.02612,0.00006,0.00041,0.00044,0.01848,0.00262,0.00010,10.61,54.55,34.85,66,2022/10/20
The Wall Street Journal,0.00131,0.00006,0.00040,0.00026,0.00064,0.00010,0.00005,8.824,58.82,32.35,68,2022/10/20
The Washington Post,0.02646,0.00013,0.00081,0.00616,0.01387,0.00137,0.00041,15.62,31.25,53.12,96,2022/10/20
The Washington Times,0.03164,0.00003,0.00023,0.00034,0.02805,0.00014,0.00008,3.125,31.25,65.62,32,2022/10/20
Washington Examiner,0.05256,0.00006,0.00033,0.00954,0.03473,0.00039,0.00067,3.175,34.92,61.9,63,2022/10/20
