name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.02984,0.00017,0.00079,0.00217,0.00145,0.01713,0.00331,8.889,37.78,53.33,45,2022/10/29
BBC,0.01913,0.00020,0.00123,0.00163,0.00279,0.00309,0.00295,10.42,45.83,43.75,48,2022/10/29
Fox News,0.02984,0.00012,0.00428,0.00416,0.00810,0.00333,0.00319,16.28,45.93,37.79,172,2022/10/29
NBC News,0.01880,0.00015,0.00105,0.00466,0.00273,0.00347,0.00043,10.17,30.51,59.32,59,2022/10/29
New York Post,0.02678,0.00007,0.00057,0.00663,0.00587,0.00197,0.00016,21.62,40.54,37.84,37,2022/10/29
Newsmax,0.00252,0.00007,0.00054,0.00059,0.00095,0.00013,0.00014,8.0,44.0,48.0,50,2022/10/29
Newsweek,0.04437,0.00010,0.00073,0.00612,0.01649,0.00799,0.00064,7.143,46.94,45.92,98,2022/10/29
One America News Network (OAN),0.00335,0.00012,0.00087,0.00036,0.00094,0.00044,0.00010,13.89,50.0,36.11,36,2022/10/29
Reuters,0.00611,0.00004,0.00025,0.00126,0.00090,0.00099,0.00006,21.05,39.47,39.47,38,2022/10/29
The Epoch Times,0.00928,0.00016,0.00111,0.00274,0.00144,0.00124,0.00033,4.63,59.26,36.11,108,2022/10/29
The Guardian (US),0.02920,0.00047,0.00503,0.00270,0.00422,0.00148,0.01711,14.29,41.84,43.88,98,2022/10/29
The Hill,0.02177,0.00004,0.00032,0.00068,0.01185,0.00065,0.00069,6.667,60.0,33.33,45,2022/10/29
The New York Times,0.02880,0.00009,0.00063,0.00054,0.02334,0.00054,0.00015,10.96,49.32,39.73,73,2022/10/29
The Wall Street Journal,0.01529,0.00004,0.00031,0.00021,0.01357,0.00008,0.00008,23.53,50.0,26.47,68,2022/10/29
The Washington Post,0.03866,0.00012,0.00085,0.01070,0.01205,0.00059,0.00934,17.48,39.81,42.72,103,2022/10/29
The Washington Times,0.02343,0.00006,0.00043,0.00840,0.00564,0.00058,0.00016,8.824,32.35,58.82,34,2022/10/29
Washington Examiner,0.02727,0.00006,0.00198,0.00102,0.01364,0.00052,0.00016,6.061,40.91,53.03,66,2022/10/29
