name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.01233,0.00011,0.00061,0.00143,0.00306,0.00207,0.00021,8.0,38.0,54.0,50,2022/10/10
BBC,0.03479,0.00013,0.00100,0.01537,0.00335,0.00329,0.01085,11.36,45.45,43.18,44,2022/10/10
Fox News,0.02569,0.00028,0.01315,0.00071,0.00331,0.00063,0.00747,12.35,45.06,42.59,162,2022/10/10
NBC News,0.04730,0.00010,0.00069,0.02259,0.00853,0.00058,0.00584,11.29,27.42,61.29,62,2022/10/10
New York Post,0.06489,0.00017,0.00114,0.00121,0.03351,0.00200,0.00150,12.82,20.51,66.67,39,2022/10/10
Newsmax,0.02664,0.00017,0.00102,0.00118,0.01373,0.00451,0.00015,6.0,34.0,60.0,50,2022/10/10
Newsweek,0.04141,0.00013,0.00085,0.00138,0.01945,0.00711,0.00272,10.64,44.68,44.68,94,2022/10/10
One America News Network (OAN),0.01182,0.00014,0.00094,0.00807,0.00162,0.00077,0.00022,11.11,47.22,41.67,36,2022/10/10
Reuters,0.00471,0.00005,0.00031,0.00122,0.00131,0.00043,0.00006,19.51,41.46,39.02,41,2022/10/10
The Epoch Times,0.01813,0.00020,0.00135,0.00173,0.00211,0.00771,0.00015,6.25,58.33,35.42,96,2022/10/10
The Guardian (US),0.03053,0.00007,0.00045,0.00781,0.01383,0.00156,0.00072,18.18,34.34,47.47,99,2022/10/10
The Hill,0.02468,0.00005,0.00030,0.00057,0.01875,0.00155,0.00010,4.545,50.0,45.45,44,2022/10/10
The New York Times,0.02831,0.00009,0.00065,0.00128,0.00443,0.01061,0.00411,16.13,50.0,33.87,62,2022/10/10
The Wall Street Journal,0.00224,0.00007,0.00046,0.00036,0.00071,0.00044,0.00006,10.14,59.42,30.43,69,2022/10/10
The Washington Post,0.01857,0.00010,0.00057,0.00416,0.00247,0.00071,0.00626,14.02,42.06,43.93,107,2022/10/10
The Washington Times,0.02534,0.00006,0.00030,0.00197,0.00168,0.00999,0.00011,5.405,21.62,72.97,37,2022/10/10
Washington Examiner,0.04192,0.00010,0.00877,0.01573,0.00533,0.00120,0.00463,0.00000,58.06,41.94,62,2022/10/10
