name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00577,0.00014,0.00089,0.00281,0.00110,0.00043,0.00009,14.0,46.0,40.0,50,2022/10/17
BBC,0.03596,0.00015,0.00082,0.00333,0.00388,0.01576,0.00060,8.889,40.0,51.11,45,2022/10/17
Fox News,0.03499,0.00008,0.00062,0.00508,0.01985,0.00089,0.00394,12.73,36.97,50.3,165,2022/10/17
NBC News,0.06745,0.00036,0.00121,0.04765,0.01022,0.00103,0.00129,11.67,25.0,63.33,60,2022/10/17
New York Post,0.05095,0.00016,0.00378,0.00116,0.01921,0.00148,0.01743,15.38,25.64,58.97,39,2022/10/17
Newsmax,0.00994,0.00011,0.00046,0.00313,0.00149,0.00117,0.00007,2.0,52.0,46.0,50,2022/10/17
Newsweek,0.04457,0.00016,0.00126,0.00992,0.02617,0.00359,0.00021,10.31,42.27,47.42,97,2022/10/17
One America News Network (OAN),0.05363,0.00018,0.00079,0.00055,0.00161,0.03675,0.00026,11.11,50.0,38.89,36,2022/10/17
Reuters,0.00212,0.00004,0.00023,0.00038,0.00034,0.00043,0.00005,6.25,50.0,43.75,32,2022/10/17
The Epoch Times,0.01177,0.00018,0.00148,0.00251,0.00233,0.00167,0.00029,10.68,46.6,42.72,103,2022/10/17
The Guardian (US),0.06574,0.00015,0.00248,0.00571,0.02945,0.00389,0.00821,8.911,36.63,54.46,101,2022/10/17
The Hill,0.04830,0.00013,0.00075,0.00510,0.01728,0.01302,0.00023,2.174,54.35,43.48,46,2022/10/17
The New York Times,0.01030,0.00006,0.00045,0.00164,0.00518,0.00009,0.00006,11.76,55.88,32.35,68,2022/10/17
The Wall Street Journal,0.00642,0.00005,0.00041,0.00123,0.00320,0.00018,0.00006,8.824,72.06,19.12,68,2022/10/17
The Washington Post,0.01747,0.00008,0.00039,0.01008,0.00367,0.00057,0.00027,15.0,48.0,37.0,100,2022/10/17
The Washington Times,0.03169,0.00019,0.00093,0.00642,0.00165,0.00135,0.01893,7.317,36.59,56.1,41,2022/10/17
Washington Examiner,0.02361,0.00007,0.00035,0.00969,0.00289,0.00117,0.00105,4.762,47.62,47.62,63,2022/10/17
