name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.02862,0.00025,0.00122,0.00589,0.00239,0.01647,0.00069,8.889,42.22,48.89,45,2022/10/27
BBC,0.02067,0.00007,0.00050,0.00834,0.00508,0.00029,0.00030,20.0,44.44,35.56,45,2022/10/27
Fox News,0.02613,0.00009,0.00079,0.00226,0.00893,0.00298,0.00149,13.75,41.88,44.38,160,2022/10/27
NBC News,0.02630,0.00013,0.00060,0.01707,0.00357,0.00036,0.00284,9.524,39.68,50.79,63,2022/10/27
New York Post,0.06215,0.00013,0.01264,0.00060,0.03711,0.00039,0.00042,22.5,20.0,57.5,40,2022/10/27
Newsmax,0.00569,0.00013,0.00105,0.00090,0.00238,0.00026,0.00015,2.0,68.0,30.0,50,2022/10/27
Newsweek,0.01973,0.00008,0.00045,0.00394,0.00764,0.00034,0.00011,5.217,47.83,46.96,115,2022/10/27
One America News Network (OAN),0.00136,0.00020,0.00122,0.00047,0.00140,0.00021,0.00013,8.333,69.44,22.22,36,2022/10/27
Reuters,0.00550,0.00003,0.00019,0.00076,0.00202,0.00021,0.00004,16.28,46.51,37.21,43,2022/10/27
The Epoch Times,0.00837,0.00010,0.00092,0.00166,0.00227,0.00022,0.00284,6.796,58.25,34.95,103,2022/10/27
The Guardian (US),0.02766,0.00011,0.00077,0.00822,0.00388,0.00743,0.00035,9.434,36.79,53.77,106,2022/10/27
The Hill,0.00599,0.00007,0.00040,0.00107,0.00309,0.00012,0.00010,14.89,44.68,40.43,47,2022/10/27
The New York Times,0.01986,0.00012,0.00089,0.00053,0.00346,0.00410,0.00545,10.45,55.22,34.33,67,2022/10/27
The Wall Street Journal,0.00083,0.00005,0.00036,0.00025,0.00048,0.00006,0.00004,20.59,58.82,20.59,68,2022/10/27
The Washington Post,0.02124,0.00007,0.00045,0.00924,0.00591,0.00032,0.00296,15.0,41.0,44.0,100,2022/10/27
The Washington Times,0.00266,0.00003,0.00021,0.00022,0.00067,0.00026,0.00011,17.14,34.29,48.57,35,2022/10/27
Washington Examiner,0.03420,0.00007,0.00212,0.00721,0.00999,0.00380,0.00267,4.762,39.68,55.56,63,2022/10/27
