name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.01354,0.00011,0.00074,0.00179,0.00133,0.00344,0.00021,4.0,34.0,62.0,50,2022/10/04
BBC,0.01918,0.00012,0.00098,0.00223,0.00630,0.00395,0.00016,20.0,55.56,24.44,45,2022/10/04
Fox News,0.01677,0.00007,0.00042,0.00264,0.00537,0.00191,0.00030,16.46,37.8,45.73,164,2022/10/04
NBC News,0.02269,0.00010,0.00115,0.00213,0.00491,0.00225,0.00483,9.677,38.71,51.61,62,2022/10/04
New York Post,0.04733,0.00010,0.00102,0.00106,0.02992,0.00365,0.00080,5.0,40.0,55.0,40,2022/10/04
Newsmax,0.02209,0.00008,0.00054,0.01058,0.00191,0.00195,0.00014,10.0,48.0,42.0,50,2022/10/04
Newsweek,0.01490,0.00009,0.00057,0.00466,0.00295,0.00069,0.00026,8.911,50.5,40.59,101,2022/10/04
One America News Network (OAN),0.01159,0.00005,0.00038,0.00489,0.00096,0.00020,0.00008,11.11,61.11,27.78,36,2022/10/04
Reuters,0.00246,0.00004,0.00028,0.00136,0.00065,0.00010,0.00005,14.29,47.62,38.1,42,2022/10/04
The Epoch Times,0.01046,0.00022,0.00262,0.00051,0.00158,0.00022,0.00738,13.86,57.43,28.71,101,2022/10/04
The Guardian (US),0.02287,0.00010,0.00061,0.00236,0.01365,0.00144,0.00036,8.247,40.21,51.55,97,2022/10/04
The Hill,0.08695,0.00015,0.01635,0.00070,0.02302,0.01849,0.00103,4.651,39.53,55.81,43,2022/10/04
The New York Times,0.01696,0.00024,0.00094,0.00072,0.00214,0.00174,0.00708,15.15,53.03,31.82,66,2022/10/04
The Wall Street Journal,0.00131,0.00005,0.00032,0.00026,0.00041,0.00033,0.00005,15.94,59.42,24.64,69,2022/10/04
The Washington Post,0.01271,0.00009,0.00042,0.00058,0.00146,0.00767,0.00017,13.27,43.88,42.86,98,2022/10/04
The Washington Times,0.01049,0.00006,0.00023,0.00113,0.00047,0.00447,0.00010,8.571,40.0,51.43,35,2022/10/04
Washington Examiner,0.03367,0.00010,0.00946,0.00063,0.01203,0.00290,0.00071,9.375,31.25,59.38,64,2022/10/04
