name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.01746,0.00009,0.00073,0.00193,0.00301,0.00478,0.00013,16.28,37.21,46.51,43,2022/02/06
BBC,0.01914,0.00010,0.00081,0.00329,0.01402,0.00050,0.00011,9.434,58.49,32.08,53,2022/02/06
Fox News,0.01118,0.00006,0.00041,0.00036,0.00441,0.00310,0.00009,16.81,46.02,37.17,113,2022/02/06
NBC News,0.02195,0.00016,0.00092,0.01381,0.00259,0.00037,0.00024,11.27,28.17,60.56,71,2022/02/06
New York Post,0.08972,0.00053,0.00334,0.03585,0.04027,0.00104,0.01026,6.667,36.67,56.67,30,2022/02/06
Newsmax,0.00483,0.00007,0.00049,0.00034,0.00143,0.00082,0.00006,18.42,39.47,42.11,38,2022/02/06
Newsweek,0.03433,0.00010,0.00062,0.00301,0.02386,0.00315,0.00017,4.0,44.0,52.0,75,2022/02/06
One America News Network (OAN),0.00102,0.00005,0.00038,0.00028,0.00046,0.00006,0.00005,12.0,56.0,32.0,25,2022/02/06
Reuters,0.01616,0.00018,0.00108,0.01275,0.00154,0.00091,0.00017,20.0,25.71,54.29,35,2022/02/06
The Epoch Times,0.00456,0.00018,0.00142,0.00049,0.00135,0.00163,0.00044,10.75,52.69,36.56,93,2022/02/06
The Guardian (US),0.02265,0.00009,0.00076,0.00485,0.00371,0.00126,0.00681,9.474,31.58,58.95,95,2022/02/06
The Hill,0.01063,0.00005,0.00030,0.00052,0.00371,0.00130,0.00009,0.00000,30.0,70.0,30,2022/02/06
The New York Times,0.02636,0.00017,0.00195,0.00234,0.01311,0.00097,0.00032,18.75,46.88,34.38,64,2022/02/06
The Wall Street Journal,0.00900,0.00015,0.00158,0.00040,0.00403,0.00015,0.00152,9.375,65.62,25.0,64,2022/02/06
The Washington Post,0.03080,0.00010,0.00045,0.01893,0.00818,0.00034,0.00020,20.83,36.46,42.71,96,2022/02/06
The Washington Times,0.00863,0.00004,0.00031,0.00020,0.00091,0.00060,0.00242,11.11,33.33,55.56,27,2022/02/06
Washington Examiner,0.02171,0.00008,0.00683,0.00186,0.00570,0.00065,0.00151,7.576,37.88,54.55,66,2022/02/06
