name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00703,0.00011,0.00055,0.00396,0.00120,0.00050,0.00022,20.0,42.5,37.5,40,2022/02/13
BBC,0.00425,0.00011,0.00083,0.00046,0.00153,0.00085,0.00013,15.09,49.06,35.85,53,2022/02/13
Fox News,0.01299,0.00013,0.00057,0.00183,0.00281,0.00177,0.00018,12.4,55.37,32.23,121,2022/02/13
NBC News,0.06805,0.00018,0.00141,0.03275,0.01796,0.00793,0.00470,12.12,27.27,60.61,66,2022/02/13
New York Post,0.03250,0.00014,0.00700,0.00048,0.00559,0.00120,0.00700,23.33,36.67,40.0,30,2022/02/13
Newsmax,0.02908,0.00014,0.00079,0.00059,0.00826,0.00843,0.00014,8.108,32.43,59.46,37,2022/02/13
Newsweek,0.03488,0.00009,0.00084,0.00611,0.02163,0.00026,0.00194,8.602,50.54,40.86,93,2022/02/13
One America News Network (OAN),0.00476,0.00010,0.00063,0.00038,0.00068,0.00011,0.00625,16.0,44.0,40.0,25,2022/02/13
Reuters,0.00421,0.00005,0.00037,0.00054,0.00187,0.00015,0.00005,18.92,32.43,48.65,37,2022/02/13
The Epoch Times,0.02055,0.00010,0.00084,0.00060,0.00263,0.00531,0.00298,9.278,59.79,30.93,97,2022/02/13
The Guardian (US),0.05314,0.00016,0.00133,0.00830,0.02082,0.00063,0.01226,11.34,34.02,54.64,97,2022/02/13
The Hill,0.00511,0.00007,0.00046,0.00125,0.00132,0.00070,0.00009,6.667,30.0,63.33,30,2022/02/13
The New York Times,0.00665,0.00008,0.00073,0.00054,0.00369,0.00020,0.00028,15.87,47.62,36.51,63,2022/02/13
The Wall Street Journal,0.00262,0.00005,0.00038,0.00023,0.00119,0.00039,0.00006,10.94,62.5,26.56,64,2022/02/13
The Washington Post,0.00987,0.00007,0.00064,0.00256,0.00244,0.00047,0.00020,15.96,34.04,50.0,94,2022/02/13
The Washington Times,0.03111,0.00013,0.00055,0.00906,0.01327,0.00068,0.00038,6.667,30.0,63.33,30,2022/02/13
Washington Examiner,0.04265,0.00018,0.00094,0.00935,0.01594,0.00138,0.00799,7.576,37.88,54.55,66,2022/02/13
