name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00883,0.00007,0.00046,0.00068,0.00092,0.00088,0.00013,14.29,40.82,44.9,49,2022/07/12
BBC,0.02036,0.00015,0.00113,0.00301,0.00212,0.00337,0.00741,26.53,38.78,34.69,49,2022/07/12
Fox News,0.02253,0.00010,0.00086,0.00598,0.00465,0.00177,0.00126,9.942,44.44,45.61,171,2022/07/12
NBC News,0.00742,0.00005,0.00034,0.00107,0.00139,0.00032,0.00017,4.839,43.55,51.61,62,2022/07/12
New York Post,0.06623,0.00091,0.02488,0.00245,0.02105,0.00563,0.00203,38.46,25.64,35.9,39,2022/07/12
Newsmax,0.00511,0.00004,0.00027,0.00042,0.00161,0.00014,0.00004,2.632,55.26,42.11,38,2022/07/12
Newsweek,0.00979,0.00011,0.00081,0.00292,0.00225,0.00100,0.00024,5.495,51.65,42.86,91,2022/07/12
One America News Network (OAN),0.00195,0.00007,0.00058,0.00043,0.00062,0.00024,0.00006,14.29,57.14,28.57,28,2022/07/12
Reuters,0.00309,0.00005,0.00030,0.00061,0.00103,0.00010,0.00005,9.375,46.88,43.75,32,2022/07/12
The Epoch Times,0.00340,0.00018,0.00103,0.00037,0.00184,0.00028,0.00050,12.24,57.14,30.61,98,2022/07/12
The Guardian (US),0.01718,0.00014,0.00086,0.00209,0.00700,0.00037,0.00527,6.522,46.74,46.74,92,2022/07/12
The Hill,0.01134,0.00006,0.00333,0.00067,0.00184,0.00053,0.00117,0.00000,64.29,35.71,42,2022/07/12
The New York Times,0.01497,0.00008,0.00066,0.00577,0.00597,0.00040,0.00008,3.226,53.23,43.55,62,2022/07/12
The Wall Street Journal,0.00826,0.00004,0.00041,0.00021,0.00589,0.00009,0.00007,16.18,54.41,29.41,68,2022/07/12
The Washington Post,0.01269,0.00004,0.00031,0.00050,0.00518,0.00139,0.00097,13.08,43.93,42.99,107,2022/07/12
The Washington Times,0.04013,0.00006,0.00043,0.00250,0.02847,0.00024,0.00614,2.778,50.0,47.22,36,2022/07/12
Washington Examiner,0.03507,0.00011,0.00057,0.01139,0.00393,0.00634,0.00539,3.175,44.44,52.38,63,2022/07/12
