name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.01064,0.00011,0.00069,0.00433,0.00155,0.00057,0.00013,12.0,42.0,46.0,50,2022/07/24
BBC,0.02878,0.00015,0.00095,0.00267,0.00670,0.01207,0.00058,16.67,45.83,37.5,48,2022/07/24
Fox News,0.02094,0.00008,0.00073,0.00264,0.01138,0.00040,0.00055,17.07,43.29,39.63,164,2022/07/24
NBC News,0.02618,0.00013,0.00048,0.01057,0.00889,0.00107,0.00520,3.39,28.81,67.8,59,2022/07/24
New York Post,0.03278,0.00012,0.00663,0.00145,0.02301,0.00034,0.00194,19.44,30.56,50.0,36,2022/07/24
Newsmax,0.02522,0.00011,0.00051,0.00296,0.00334,0.00887,0.00017,2.632,55.26,42.11,38,2022/07/24
Newsweek,0.03156,0.00033,0.00233,0.00697,0.01192,0.00101,0.00915,11.7,44.68,43.62,94,2022/07/24
One America News Network (OAN),0.01274,0.00010,0.00067,0.00031,0.00071,0.00640,0.00016,17.86,50.0,32.14,28,2022/07/24
Reuters,0.00843,0.00008,0.00050,0.00167,0.00271,0.00089,0.00023,17.86,39.29,42.86,28,2022/07/24
The Epoch Times,0.01243,0.00018,0.00120,0.00141,0.00909,0.00053,0.00018,8.911,55.45,35.64,101,2022/07/24
The Guardian (US),0.01971,0.00009,0.00183,0.00096,0.00352,0.00315,0.00109,9.574,26.6,63.83,94,2022/07/24
The Hill,0.05389,0.00007,0.00053,0.00200,0.03674,0.00150,0.00129,2.174,45.65,52.17,46,2022/07/24
The New York Times,0.00313,0.00022,0.00200,0.00049,0.00229,0.00016,0.00012,7.143,58.93,33.93,56,2022/07/24
The Wall Street Journal,0.00772,0.00009,0.00064,0.00519,0.00109,0.00016,0.00007,11.76,63.24,25.0,68,2022/07/24
The Washington Post,0.03596,0.00009,0.00074,0.00099,0.00904,0.00193,0.01494,12.0,31.0,57.0,100,2022/07/24
The Washington Times,0.01279,0.00006,0.00027,0.00089,0.00065,0.00650,0.00051,4.878,43.9,51.22,41,2022/07/24
Washington Examiner,0.02291,0.00010,0.00035,0.00310,0.00569,0.00996,0.00021,3.125,53.12,43.75,64,2022/07/24
