name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.03123,0.00029,0.00196,0.00088,0.00877,0.00575,0.00289,4.255,44.68,51.06,47,2022/07/05
BBC,0.03222,0.00011,0.00114,0.00341,0.01682,0.00372,0.00064,14.29,34.69,51.02,49,2022/07/05
Fox News,0.02626,0.00007,0.00068,0.00053,0.01788,0.00210,0.00024,19.16,40.12,40.72,167,2022/07/05
NBC News,0.04471,0.00036,0.00143,0.03319,0.00938,0.00131,0.00192,5.66,30.19,64.15,53,2022/07/05
New York Post,0.08087,0.00037,0.04403,0.00061,0.02476,0.00180,0.00117,30.95,19.05,50.0,42,2022/07/05
Newsmax,0.03867,0.00010,0.00059,0.00136,0.02787,0.00221,0.00012,7.895,31.58,60.53,38,2022/07/05
Newsweek,0.01785,0.00010,0.00067,0.00174,0.00284,0.00417,0.00020,7.071,47.47,45.45,99,2022/07/05
One America News Network (OAN),0.00635,0.00006,0.00035,0.00184,0.00088,0.00041,0.00010,18.18,54.55,27.27,22,2022/07/05
Reuters,0.00916,0.00005,0.00026,0.00182,0.00054,0.00217,0.00011,15.15,36.36,48.48,33,2022/07/05
The Epoch Times,0.00923,0.00012,0.00084,0.00189,0.00205,0.00132,0.00055,6.796,57.28,35.92,103,2022/07/05
The Guardian (US),0.05594,0.00016,0.00116,0.01285,0.00799,0.01197,0.01147,13.83,36.17,50.0,94,2022/07/05
The Hill,0.02169,0.00008,0.00046,0.01507,0.00181,0.00065,0.00021,6.383,31.91,61.7,47,2022/07/05
The New York Times,0.01405,0.00013,0.00114,0.00083,0.00168,0.00292,0.00222,10.29,41.18,48.53,68,2022/07/05
The Wall Street Journal,0.00094,0.00004,0.00029,0.00018,0.00046,0.00006,0.00003,15.62,51.56,32.81,64,2022/07/05
The Washington Post,0.02021,0.00009,0.00050,0.00377,0.00132,0.00980,0.00017,12.5,44.32,43.18,88,2022/07/05
The Washington Times,0.00316,0.00004,0.00022,0.00038,0.00095,0.00011,0.00005,2.941,38.24,58.82,34,2022/07/05
Washington Examiner,0.01835,0.00007,0.00042,0.00100,0.00251,0.00209,0.00349,11.29,37.1,51.61,62,2022/07/05
