name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.01961,0.00011,0.00080,0.00249,0.00256,0.00176,0.00931,8.0,40.0,52.0,50,2022/07/03
BBC,0.03414,0.00020,0.00311,0.00333,0.00842,0.00185,0.01486,11.32,47.17,41.51,53,2022/07/03
Fox News,0.01052,0.00008,0.00306,0.00051,0.00093,0.00095,0.00025,17.58,40.0,42.42,165,2022/07/03
NBC News,0.07175,0.00043,0.00241,0.05211,0.01527,0.00449,0.00446,4.286,31.43,64.29,70,2022/07/03
New York Post,0.04055,0.00016,0.00115,0.01747,0.01646,0.00096,0.00033,23.81,40.48,35.71,42,2022/07/03
Newsmax,0.01307,0.00005,0.00047,0.00376,0.00209,0.00031,0.00009,0.00000,43.24,56.76,37,2022/07/03
Newsweek,0.01222,0.00007,0.00049,0.00253,0.00146,0.00057,0.00137,8.537,48.78,42.68,82,2022/07/03
One America News Network (OAN),0.00447,0.00024,0.00052,0.00188,0.00078,0.00052,0.00025,4.545,72.73,22.73,22,2022/07/03
Reuters,0.02154,0.00015,0.00064,0.00751,0.00093,0.00698,0.00022,7.5,32.5,60.0,40,2022/07/03
The Epoch Times,0.00364,0.00010,0.00072,0.00076,0.00093,0.00038,0.00048,12.96,57.41,29.63,108,2022/07/03
The Guardian (US),0.04226,0.00026,0.00170,0.00705,0.00490,0.00261,0.02411,12.77,35.11,52.13,94,2022/07/03
The Hill,0.03159,0.00016,0.00050,0.02263,0.00537,0.00231,0.00027,4.348,47.83,47.83,46,2022/07/03
The New York Times,0.04087,0.00030,0.00173,0.01721,0.01472,0.00043,0.01537,10.34,53.45,36.21,58,2022/07/03
The Wall Street Journal,0.00096,0.00004,0.00026,0.00017,0.00037,0.00008,0.00004,16.67,59.09,24.24,66,2022/07/03
The Washington Post,0.01303,0.00005,0.00031,0.00149,0.00256,0.00145,0.00244,11.46,38.54,50.0,96,2022/07/03
The Washington Times,0.02421,0.00007,0.00390,0.00274,0.00833,0.00066,0.00234,8.108,37.84,54.05,37,2022/07/03
Washington Examiner,0.03762,0.00017,0.01297,0.01648,0.00878,0.00020,0.00023,4.688,40.62,54.69,64,2022/07/03
