name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00609,0.00008,0.00039,0.00053,0.00057,0.00200,0.00013,4.0,48.0,48.0,50,2022/07/30
BBC,0.00523,0.00014,0.00113,0.00163,0.00140,0.00040,0.00018,14.58,39.58,45.83,48,2022/07/30
Fox News,0.01885,0.00008,0.00074,0.00442,0.00213,0.00276,0.00224,13.53,39.41,47.06,170,2022/07/30
NBC News,0.02647,0.00011,0.00086,0.01066,0.00215,0.00038,0.00789,9.091,36.36,54.55,66,2022/07/30
New York Post,0.01558,0.00005,0.00047,0.00071,0.00220,0.00146,0.00037,23.08,20.51,56.41,39,2022/07/30
Newsmax,0.01662,0.00006,0.00031,0.00160,0.00102,0.00373,0.00069,5.263,52.63,42.11,38,2022/07/30
Newsweek,0.00868,0.00010,0.00077,0.00077,0.00453,0.00025,0.00008,9.589,52.05,38.36,73,2022/07/30
One America News Network (OAN),0.01369,0.00010,0.00075,0.01218,0.00194,0.00019,0.00020,14.29,39.29,46.43,28,2022/07/30
Reuters,0.00929,0.00004,0.00027,0.00130,0.00162,0.00017,0.00012,5.882,29.41,64.71,34,2022/07/30
The Epoch Times,0.00920,0.00017,0.00124,0.00096,0.00149,0.00077,0.00275,10.78,56.86,32.35,102,2022/07/30
The Guardian (US),0.03130,0.00013,0.00095,0.00238,0.00945,0.00161,0.01183,10.53,40.0,49.47,95,2022/07/30
The Hill,0.01091,0.00004,0.00028,0.00022,0.00660,0.00091,0.00008,0.00000,50.0,50.0,46,2022/07/30
The New York Times,0.02388,0.00012,0.00122,0.00190,0.00473,0.00029,0.00516,8.197,49.18,42.62,61,2022/07/30
The Wall Street Journal,0.00253,0.00004,0.00031,0.00039,0.00064,0.00022,0.00004,11.94,62.69,25.37,67,2022/07/30
The Washington Post,0.02024,0.00008,0.00048,0.00082,0.00656,0.00295,0.00500,13.04,39.13,47.83,115,2022/07/30
The Washington Times,0.02803,0.00008,0.00040,0.01326,0.00247,0.00227,0.00026,13.16,34.21,52.63,38,2022/07/30
Washington Examiner,0.03361,0.00009,0.00229,0.00043,0.01610,0.00726,0.00015,6.154,49.23,44.62,65,2022/07/30
