name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.02403,0.00032,0.02026,0.00122,0.00233,0.00043,0.00186,6.667,46.67,46.67,45,2022/07/18
BBC,0.02043,0.00012,0.00117,0.00058,0.00154,0.00124,0.01214,8.0,40.0,52.0,50,2022/07/18
Fox News,0.01672,0.00010,0.00073,0.00163,0.00417,0.00324,0.00020,17.47,37.95,44.58,166,2022/07/18
NBC News,0.04351,0.00020,0.00110,0.01503,0.00427,0.00624,0.00386,3.279,29.51,67.21,61,2022/07/18
New York Post,0.05157,0.00013,0.00633,0.00560,0.01267,0.00122,0.00499,16.67,22.22,61.11,36,2022/07/18
Newsmax,0.03080,0.00010,0.00073,0.00093,0.01145,0.00557,0.00100,5.263,28.95,65.79,38,2022/07/18
Newsweek,0.02018,0.00022,0.00140,0.00511,0.00360,0.00327,0.00049,7.143,43.88,48.98,98,2022/07/18
One America News Network (OAN),0.00719,0.00007,0.00047,0.00027,0.00055,0.00314,0.00008,10.71,60.71,28.57,28,2022/07/18
Reuters,0.01687,0.00010,0.00067,0.00093,0.00378,0.00347,0.00011,14.71,32.35,52.94,34,2022/07/18
The Epoch Times,0.01399,0.00013,0.00094,0.00745,0.00434,0.00022,0.00039,6.931,57.43,35.64,101,2022/07/18
The Guardian (US),0.02213,0.00008,0.00051,0.00385,0.00311,0.00649,0.00020,14.13,27.17,58.7,92,2022/07/18
The Hill,0.05452,0.00007,0.01365,0.00022,0.02587,0.00050,0.00014,4.545,50.0,45.45,44,2022/07/18
The New York Times,0.00640,0.00011,0.00079,0.00043,0.00101,0.00114,0.00205,13.85,46.15,40.0,65,2022/07/18
The Wall Street Journal,0.01059,0.00004,0.00027,0.00027,0.00629,0.00066,0.00009,23.53,47.06,29.41,68,2022/07/18
The Washington Post,0.04086,0.00010,0.00111,0.00585,0.01338,0.00128,0.00729,14.42,30.77,54.81,104,2022/07/18
The Washington Times,0.06760,0.00047,0.02789,0.00262,0.01627,0.01199,0.00069,3.03,36.36,60.61,33,2022/07/18
Washington Examiner,0.00773,0.00007,0.00042,0.00104,0.00222,0.00054,0.00013,6.349,44.44,49.21,63,2022/07/18
