name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.01502,0.00007,0.00034,0.01034,0.00157,0.00079,0.00013,2.222,51.11,46.67,45,2022/07/28
BBC,0.00573,0.00011,0.00082,0.00131,0.00114,0.00069,0.00078,11.11,40.0,48.89,45,2022/07/28
Fox News,0.01165,0.00006,0.00061,0.00092,0.00664,0.00066,0.00020,11.49,46.55,41.95,174,2022/07/28
NBC News,0.01671,0.00005,0.00031,0.00145,0.00324,0.00126,0.00591,12.7,39.68,47.62,63,2022/07/28
New York Post,0.07294,0.00019,0.00323,0.00432,0.01187,0.01293,0.01241,22.22,36.11,41.67,36,2022/07/28
Newsmax,0.02290,0.00010,0.00059,0.00199,0.01341,0.00056,0.00012,5.405,56.76,37.84,37,2022/07/28
Newsweek,0.02022,0.00016,0.00083,0.01381,0.00330,0.00051,0.00084,10.0,53.33,36.67,90,2022/07/28
One America News Network (OAN),0.00292,0.00005,0.00038,0.00014,0.00186,0.00014,0.00007,17.86,53.57,28.57,28,2022/07/28
Reuters,0.01094,0.00004,0.00021,0.00062,0.00443,0.00046,0.00005,13.16,42.11,44.74,38,2022/07/28
The Epoch Times,0.00399,0.00019,0.00139,0.00097,0.00176,0.00041,0.00018,11.32,50.94,37.74,106,2022/07/28
The Guardian (US),0.03827,0.00015,0.00081,0.00173,0.01430,0.00437,0.01333,13.83,43.62,42.55,94,2022/07/28
The Hill,0.01422,0.00004,0.00025,0.00328,0.00661,0.00015,0.00005,11.36,54.55,34.09,44,2022/07/28
The New York Times,0.01285,0.00013,0.00077,0.00306,0.00392,0.00025,0.00063,12.9,54.84,32.26,62,2022/07/28
The Wall Street Journal,0.00272,0.00005,0.00030,0.00030,0.00067,0.00044,0.00005,16.18,58.82,25.0,68,2022/07/28
The Washington Post,0.02178,0.00011,0.00050,0.00436,0.00525,0.00287,0.00487,11.71,48.65,39.64,111,2022/07/28
The Washington Times,0.03236,0.00014,0.01229,0.00651,0.00456,0.00046,0.00293,8.333,33.33,58.33,36,2022/07/28
Washington Examiner,0.00655,0.00006,0.00079,0.00032,0.00163,0.00149,0.00016,6.349,44.44,49.21,63,2022/07/28
