newspaper,language,date,url,text,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/live-news/trump-iran-war-news-us-oil-prices-strait-of-hormuz-september-23,Iranian president met with rally crowd boos and US walkout at UN General Assembly,0.031038,0.000035,0.000719,0.000881,0.012669,0.000227,0.000124,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/politics/letitia-james-re-election-cushion-shrinks-little-known-challenger-starts-turning-heads,Letitia James gets unwelcome jolt in re-election race as new poll reveals shift in support,0.008698,0.000027,0.000628,0.000102,0.005161,0.000072,0.000079,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/politics/socialist-mayors-new-answer-rampant-retail-crime-ignites-fury-bandage-bullet-wound,Socialist mayor’s grocery safety push draws fire over what happens after thieves are caught,0.377599,0.000274,0.000763,0.002309,0.018141,0.163264,0.000620,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/health/man-goes-doctor-prove-perfect-shape-test-reveals-shocking-diagnosis,"Man goes to doctor to prove he’s ‘in perfect shape,’ test uncovers unexpected diagnosis",0.001666,0.000182,0.000503,0.000557,0.000939,0.000384,0.000271,0.000000,100.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/politics/stanford-admits-breaking-own-policy-after-race-gender-swapped-student-photos-emerge,Stanford forced to explain controversial alteration after side-by-side images emerge,0.000411,0.000113,0.000916,0.000296,0.000846,0.000093,0.000062,0.000000,100.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/travel/mystery-surrounds-german-soldiers-found-mud-covered-wwii-motorcycle-danube,Haunting WWII discovery pulled from river after being hidden for more than 80 years,0.000391,0.000030,0.000214,0.000100,0.000237,0.000038,0.000027,0.000000,100.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/politics/ex-democrat-shares-abortion-pill-experience-left-her-hemorrhaging-bath,Woman reveals traumatic brush with death that pushed her to switch from Dem to GOP,0.021679,0.000169,0.000866,0.003749,0.003722,0.000616,0.001011,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/politics/welder-turned-lawmaker-sees-nuclear-bomb-work-chance-help-blue-collar-americans,Welder congressman warns of 'nuclear bomb' for blue collar Americans,0.069378,0.000065,0.000218,0.003808,0.003743,0.004519,0.000085,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/politics/austin-new-york-pro-china-network-fuels-week-anti-us-protests-xi-meets-trump,Pro-China groups flood US cities with chaos timed perfectly to Xi's arrival,0.011525,0.000034,0.000139,0.004248,0.000799,0.000361,0.000044,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/video/6405487618112,HEAR IT: Dispatch audio captures frantic response to unresponsive Ole Miss student,0.006979,0.000030,0.000571,0.000154,0.004445,0.000075,0.000117,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/entertainment/presley-gerber-final-hours-rehab-focus-amid-cause-death-questions,Presley Gerber's final hours in question as police investigate model's death,0.000779,0.000031,0.000218,0.000109,0.000266,0.000103,0.000041,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/politics/kamala-harris-detroit-speech-sets-internet-ablaze-critics-zero-noticeable-change-its-so-bad,Harris sparks online frenzy after critics notice something different during speech,0.001364,0.000017,0.000158,0.000091,0.000580,0.000044,0.000029,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/outkick-sports/carmen-electra-signs-chicken-wing-nil-deal-kelce-commercial-driving-people-nuts-sec-gone-wild,Carmen Electra's BWW ad has men everywhere feeling nostalgic for a reason,0.001151,0.000153,0.000539,0.000389,0.000728,0.000223,0.000217,0.000000,100.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/video/6405489651112,Vulnerable Republicans shift their message in the battle for Senate,0.119692,0.000039,0.000445,0.000429,0.101438,0.000353,0.000159,100.000000,0.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/media/sunny-hostin-reveals-holdout-juror-case-man-killed-woman-dismembered-boiled-body-parts,Sunny Hostin stuns co-hosts as she reveals role on a jury in gruesome murder case,0.001186,0.000028,0.000213,0.000108,0.000415,0.000049,0.000031,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/politics/trans-activists-inject-hormones-viral-stunt-protesting-trumps-doj-deal-nyu,Trans protest turns to chaos as activists inject themselves with cross-sex drugs,0.783553,0.000503,0.001072,0.125231,0.030053,0.008750,0.226440,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/media/kappa-kappa-gamma-member-says-transgender-membership-policy-undermines-sorority-sisterhood,Sorority member warns 'protected sisterhood' is being infiltrated by biological men,0.004118,0.000182,0.000561,0.000964,0.001441,0.000596,0.000495,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxbusiness.com/video/6405486017112,Expert breaks down 2028 presidential field: Who is running and who is out,0.000354,0.000025,0.000156,0.000096,0.000195,0.000037,0.000023,0.000000,100.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxbusiness.com/fox-news-food-drink/laughing-cow-ditches-iconic-smile-teases-cheese-shoppers-cryptic-message-packaging,Popular brand wipes iconic smile from packaging in mysterious shake-up,0.003906,0.000054,0.000956,0.000171,0.001129,0.000068,0.000111,100.000000,0.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/health/worlds-most-contagious-virus-hits-major-us-airport-officials-warn-possible-exposure,Highly contagious virus hits major US airport as officials warn of possible exposure,0.000989,0.000027,0.000164,0.000169,0.000222,0.000073,0.000031,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/outkick-sports/lsu-ole-miss-tv-ratings-prove-college-football-brands-league-own,"LSU-Ole Miss ratings are in, and they didn't come close to a previous monster showdown",0.008369,0.000023,0.000474,0.000109,0.005201,0.000044,0.000062,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/deals/cushionaire-suede-clogs-deal-amazon,"'No rubbing, no blisters': These comfy suede clogs are down to $60 on Amazon",0.345439,0.000101,0.007202,0.002022,0.277009,0.000149,0.000421,0.000000,100.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxbusiness.com/lifestyle/two-maryland-malls-enact-juvenile-curfews-violent-incidents,Mall shootings and fights trigger afternoon curfew for teens,0.031040,0.000110,0.000670,0.000398,0.000898,0.007671,0.000689,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/us/massachusetts-lesbian-bar-ignites-fury-after-easing-mask-rules-for-one-night-a-week,Lesbian bar sparks backlash after making masks optional one night a week,0.650231,0.002645,0.008246,0.610986,0.071543,0.011360,0.018251,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/politics/newsoms-admission-infamous-covid-move-insane-triggers-viral-fury-we-all-told-you,Newsom finally admits infamous COVID move was 'insane' — internet lets him have it,0.003902,0.000015,0.000193,0.000143,0.001729,0.000021,0.000019,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/politics/explosive-new-report-puts-jack-smith-back-hot-seat-jim-jordan-alleges-he-tried-sway-2024-election,Explosive Jim Jordan report puts Jack Smith back in hot seat over Arctic Frost,0.001156,0.000033,0.000182,0.000159,0.000230,0.000152,0.000033,0.000000,100.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/deals/clothing-steamer-deal-amazon,Skip the ironing board with this popular clothing steamer — now under $30 on Amazon,0.000869,0.000015,0.000118,0.000090,0.000400,0.000021,0.000016,0.000000,100.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/video/6405485460112,Kamala Harris speaks to Detroit voters at NAACP fireside chat,0.000942,0.000025,0.000222,0.000110,0.000433,0.000034,0.000027,0.000000,100.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/video/6405489651112,Battle for Senate collides with Iran war as vulnerable Republicans shift their message,0.002475,0.000020,0.000120,0.000407,0.000390,0.000102,0.000027,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/video/6405487826112,Trump faces critical foreign policy decisions with Iran and China,0.000467,0.000023,0.000147,0.000121,0.000200,0.000040,0.000025,0.000000,100.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/video/6405486890112,Kamala Harris defends DEI in maternal healthcare,0.003083,0.000036,0.000514,0.000114,0.001283,0.000133,0.000140,0.000000,100.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/video/6405485536112,"CBP, Coast Guard intercept alleged smuggling boat near Florida",0.000718,0.000027,0.000148,0.000161,0.000229,0.000050,0.000023,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/video/6405486096112,Lee Gilley fights extradition from Italy after allegedly killing pregnant wife,0.106998,0.000127,0.000338,0.007207,0.001605,0.007839,0.001886,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/video/6405486198112,"Dolph Lundgren opens up about cancer battle, becoming US citizen in 'Fights Worth Fighting'",0.002083,0.000024,0.000177,0.000133,0.000388,0.000081,0.000070,0.000000,100.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/video/6405483918112,House Ways and Means Committee chairman says China is ‘throwing gasoline on the fire’ of anti-AI protests,0.003587,0.000016,0.000092,0.000613,0.000617,0.000086,0.000022,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/video/6405484057112,Melania Trump launches Imperia network to expand women's economic power,0.007550,0.000284,0.000981,0.004290,0.001682,0.000639,0.000895,100.000000,0.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/video/6405483536112,AOC leaves door open to 2028 White House run,0.000779,0.000060,0.000214,0.000281,0.000226,0.000101,0.000048,100.000000,0.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxbusiness.com/politics/employees-at-companies-back-bernie-sanders-bill-cracking-down-development,Sanders introduces bill proposing limits on advanced AI in the US,0.000379,0.000031,0.000159,0.000122,0.000166,0.000050,0.000027,0.000000,100.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/lifestyle/american-culture-quiz-test-yourself-fast-food-frenzy-campaign-controversy,"American Culture Quiz: Test yourself on fast-food frenzy, campaign controversy and more",0.001391,0.000029,0.000226,0.000269,0.000414,0.000070,0.000029,0.000000,100.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/us/texas-lawmaker-warns-accused-wife-killers-italy-escape-could-open-pandoras-box-future-suspects,Lawmaker warns accused wife killer’s calculated move could set deadly precedent,0.007706,0.000032,0.000133,0.000382,0.001593,0.000216,0.000120,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/us/new-jersey-police-pull-3-foot-python-womans-car-grille-bodycam-video-shows,Python found wedged in woman's car forces police to tear apart front end for rescue,0.006825,0.000194,0.001069,0.001032,0.000901,0.001038,0.001285,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/politics/china-throwing-gasoline-fire-ai-data-centers-race-say-lawmakers,Republicans warn CCP is weaponizing America's tax code to sabotage AI race,0.001429,0.000018,0.000074,0.000237,0.000218,0.000048,0.000018,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxweather.com/weather-news/powerful-noreaster-east-coast-millions-multiday-threat,First impacts begin today as monster nor’easter eyes millions with worst to come,0.184974,0.000278,0.001390,0.001130,0.016201,0.082615,0.000462,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/outkick-sports/college-basketball-tv-analyst-former-duke-assistant-chris-spatola-coach-k-son-in-law-dies-47,Coach K's son-in-law and former Duke assistant coach Chris Spatola dies at 47,0.001769,0.000039,0.000389,0.000101,0.001341,0.000059,0.000056,0.000000,100.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/politics/fbi-investigates-shinyhunters-hackers-claim-theft-agents-personal-data,Hackers hit FBI jobs portal after the bureau publicly called them out,0.000843,0.000023,0.000148,0.000131,0.000244,0.000052,0.000025,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxbusiness.com/video/6405483315112,Expert says what Trump's prediction about Mayor Mamdani could really mean,0.000574,0.000024,0.000165,0.000111,0.000283,0.000032,0.000020,0.000000,100.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/politics/supreme-court-declines-intervene-case-surrogate-mother-refused-abortion,Justice Kagan declines to hear case of surrogate who refused to get abortion,0.001157,0.000027,0.000149,0.000102,0.000311,0.000079,0.000185,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/media/reacher-star-alan-ritchson-claims-studios-begged-him-shut-up-about-politics,'Reacher' star Alan Ritchson said he was told to 'shut the f--- up' about politics,0.717800,0.003119,0.618642,0.001287,0.038655,0.001115,0.014542,0.000000,100.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/media/karoline-leavitt-white-house-reporters-privately-apologized-unfair-questions,"Leavitt looks back at clashes with White House reporters, admits secret apologies",0.003689,0.000034,0.000216,0.000370,0.001025,0.000049,0.000047,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/outkick-sports/scottie-scheffler-squashes-very-much-untrue-narratives-americans-presidents-cup,Scheffler addresses 'very much untrue' narratives about Americans at Presidents Cup,0.000743,0.000015,0.000093,0.000115,0.000316,0.000027,0.000016,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/opinion/sens-shaheen-curtis-china-putins-arsenal-atm-shut-down,"SENS SHAHEEN, CURTIS: China is Putin’s arsenal and ATM. Shut both down",0.298542,0.000192,0.002513,0.003835,0.116004,0.009221,0.000559,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/politics/kamala-harris-says-attack-dei-attack-maternal-care,Kamala Harris makes bold DEI claim while campaigning alongside El-Sayed,0.000844,0.000089,0.001137,0.000314,0.001230,0.000070,0.000063,0.000000,100.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/opinion/golf-cart-industry-teach-us-china-threat-american-jobs,What the golf cart industry can teach us about China’s threat to American jobs,0.001414,0.000015,0.000073,0.000374,0.000243,0.000040,0.000018,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/politics/pro-life-leader-sounds-alarm-doctor-gets-6-months-forcing-abortion-pills-girlfriend,Pro-life leader calls out 6-month sentence for doctor in forced abortion case,0.001272,0.000037,0.000231,0.000104,0.000252,0.000102,0.000237,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxweather.com/weather-news/flood-watches-issued-tropical-depression-fifteen-e-redevelops-threatens-hawaii-rare-direct-landfall,"Brewing major hurricane could make rare, direct landfall over Hawaiian Islands",0.000530,0.000025,0.000135,0.000112,0.000188,0.000048,0.000023,0.000000,100.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/politics/politics-cartoons-slideshow,Political cartoons of the day,0.000455,0.000047,0.000347,0.000156,0.000418,0.000053,0.000034,0.000000,100.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/food-drink/costco-food-court-item-packs-more-protein-than-anything-else-menu-theres-catch,The Costco food court item with more protein than anything else on the menu,0.000498,0.000033,0.000237,0.000113,0.000297,0.000044,0.000029,0.000000,100.000000,0.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/outkick-sports/wwe-legend-kurt-angle-provides-crazy-detail-iconic-milk-o-mania-moment,Kurt Angle admits the 'milk' that soaked Steve Austin was never real in wild revelation,0.001500,0.000017,0.000180,0.000086,0.000531,0.000029,0.000032,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/outkick-sports/deion-sanders-dismisses-multiple-players-locker-room-incident-following-colorado-loss-northwestern,Colorado players dismissed after locker room incident following Northwestern loss,0.000701,0.000027,0.000192,0.000171,0.000213,0.000041,0.000024,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxnews.com/politics/red-state-dem-faces-fury-suggesting-illegal-aliens-should-replace-american-workers,Dem Senate candidate makes startling admission about illegal alien workers,0.080865,0.000034,0.000386,0.027676,0.008313,0.000362,0.000125,0.000000,0.000000,100.000000
Fox News,en,2026-09-23T16:12:40.838131+00:00,https://www.foxbusiness.com/technology/metas-muse-becomes-app-stores-hottest-download,Meta's Muse becomes App Store's hottest download,0.000595,0.000026,0.000201,0.000107,0.000313,0.000034,0.000026,100.000000,0.000000,0.000000
