newspaper,language,date,url,text,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxbusiness.com/economy/faa-grounds-planes-major-airports-hours,FAA equipment outage sparks ground stops in effect at several major US airports,0.000912,0.000044,0.000195,0.000228,0.000188,0.000131,0.000037,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/live-news/iran-war-donald-trump-strait-of-hormuz-09-21,Trump reportedly called off strikes on terror group amid inner circle pushback,0.011192,0.000042,0.000264,0.000211,0.001676,0.000738,0.000059,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/politics/omars-new-legislation-targeting-ice-sparks-outrage-internet-sees-whats-un-american,'Un-American' Omar bill sparks firestorm once details come to light,0.006998,0.000039,0.000284,0.001102,0.001563,0.000108,0.000043,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/entertainment/presley-gerber-son-cindy-crawford-rande-gerber-dead-27,"Presley Gerber, the son of supermodel Cindy Crawford, dead at age 27",0.004914,0.000119,0.002050,0.000180,0.008751,0.000137,0.000181,0.000000,100.000000,0.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/us/american-idol-contestants-100k-texts-mistress-show-motive-wifes-murder-prosecutors-say,American Idol contestant's murder trial opening statements detail shocking texts,0.010179,0.000096,0.001555,0.000406,0.001053,0.000460,0.001220,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/politics/spanberger-sparks-outrage-sneakily-ending-youngkin-era-womens-sports-protections,Spanberger sparks outrage after slipping in transgender sports rule changes,0.339977,0.000089,0.000821,0.252537,0.019119,0.000687,0.000536,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/travel/americans-warned-again-rethink-travel-missile-attack-rattles-historic-region,US sounds alarm for Americans as missile attack targets capital amid regional tensions,0.009427,0.000070,0.000158,0.001701,0.000337,0.001412,0.000067,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/media/white-house-tv-pool-to-suspend-coverage-of-trump-events,"White House TV pool to suspend coverage of Trump events, issue joint statement",0.001357,0.000045,0.000211,0.000287,0.000477,0.000058,0.000036,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxbusiness.com/technology/nvidias-jensen-huang-rejects-ai-doomsday-fears-2030-not-going-end-world,Tech CEO addresses warnings that AI could end the world by 2030,0.000388,0.000038,0.000176,0.000139,0.000135,0.000055,0.000032,0.000000,100.000000,0.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/politics/dem-lawmakers-scoff-trumps-5k-fantasy-land-promise-aint-happening,‘Ain’t happening’: Dems unload on Trump’s $5K check pledge before midterms,0.000541,0.000019,0.000112,0.000096,0.000203,0.000036,0.000023,0.000000,100.000000,0.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/politics/gop-fiscal-hawk-sounds-alarm-out-control-federal-spending-saying-both-parties-have-failed-us,Former presidential candidate is '50-50' on jumping into the 2028 White House race,0.001837,0.000047,0.000205,0.000440,0.000538,0.000065,0.000038,0.000000,100.000000,0.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/politics/trump-mamdani-set-meet-again-mayors-home-turf-after-months-political-whiplash,Trump and Mamdani meet again as their roller-coaster relationship enters a new phase,0.001887,0.000016,0.000150,0.000087,0.000878,0.000044,0.000026,0.000000,100.000000,0.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/outkick-sports/nascar-wives-explosive-claims-husbands-brawl-bristol-driver-launches-water-bottle-scrum,NASCAR wives make explosive accusations about driver after violent pit road fight,0.009186,0.000071,0.000947,0.000468,0.000961,0.000387,0.001105,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/video/6405364029112,NYT journalist called out for regretting public school choice,0.000613,0.000019,0.000159,0.000075,0.000314,0.000025,0.000024,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/us/suspects-haitian-presidents-assassination-transferred-miami-accused-funding-plot-covid-fraud,Suspects accused of funding Haiti assassination plot with COVID fraud money,0.002996,0.000024,0.000123,0.000570,0.000425,0.000078,0.000041,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxbusiness.com/lifestyle/major-wendys-franchisee-files-bankruptcy,Massive Wendy's franchisee declares bankruptcy over terminated rights,0.000457,0.000021,0.000170,0.000079,0.000229,0.000033,0.000028,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/outkick-sports/sydney-thomas-mocks-lane-kiffin-loss-brutal-halloween-costume-idea-lsu-fans-fight-nates-shorts,Ring girl roasts Lane Kiffin following Ole Miss loss with Halloween costume jab,0.002088,0.000030,0.000295,0.000241,0.000963,0.000056,0.000138,0.000000,100.000000,0.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/us/patrick-clancy-his-own-words-top-takeaways-from-grieving-fathers-first-interview,Patrick Clancy reveals if Lindsay asked for forgiveness after killing their kids,0.224479,0.000206,0.000497,0.003652,0.002314,0.066867,0.000807,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/politics/house-gop-not-done-actblue-after-bombshell-internal-memos-raise-foreign-cash-questions,All 10 ActBlue staffers plead the Fifth as GOP vows probe is 'far from over',0.000509,0.000018,0.000122,0.000086,0.000224,0.000025,0.000019,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/outkick-sports/taylor-swift-savage-celebration-travis-kelce-scores-first-touchdown-2026-season,What Taylor Swift shouted at haters after Travis Kelce scores a touchdown,0.002523,0.000029,0.000377,0.000109,0.000584,0.000056,0.000092,0.000000,100.000000,0.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/us/tourists-seeking-dramatic-photo-isolated-beach-trapped-incoming-tide,Tourists seeking 'dramatic' photo on isolated beach trapped by incoming tide,0.000471,0.000029,0.000209,0.000119,0.000210,0.000042,0.000031,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/deals/keurig-coffee-maker-deal-amazon,Amazon just dropped this $190 Keurig coffee maker to $100 — one of its lowest prices ever,0.000559,0.000022,0.000143,0.000083,0.000286,0.000028,0.000018,0.000000,100.000000,0.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/politics/social-erupts-over-hasan-piker-post-targeting-brandon-gills-wife,Hasan Piker eviscerated for comments targeting GOP congressman's wife,0.053016,0.000089,0.001205,0.000352,0.016579,0.000994,0.001963,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxbusiness.com/economy/volkswagen-recalls-208000-suvs-over-bolts-could-cause-steering-loss,Car manufacturers recalling hundreds of thousands of SUVs over major issue,0.000481,0.000028,0.000178,0.000112,0.000201,0.000040,0.000025,0.000000,100.000000,0.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/us/ice-shooting-rocks-austin-democrat-demands-bodycam-video-independent-probe,DHS sources reveal new details about man shot by ICE as protests escalate,0.001807,0.000133,0.000598,0.000446,0.000676,0.000317,0.000279,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/travel/shocking-discovery-ancient-bones-turns-couples-kitchen-renovation-crime-scene,Human bones found during kitchen renovation trigger unexpected crime investigation,0.000797,0.000032,0.000178,0.000072,0.000331,0.000068,0.000054,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/deals/best-tech-deals,"Best tech deals this week: Save $250 on the Hisense Smart TV, $100 on Sony headphones and more",0.000294,0.000036,0.000192,0.000105,0.000185,0.000044,0.000027,100.000000,0.000000,0.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/video/6405370767112,Childhood friend breaks silence on suspect's past in case of missing Philly women,0.005585,0.000061,0.000332,0.001279,0.001877,0.000139,0.000276,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/video/6405259582112,Sorority sister takes legal action against Kappa Kappa Gamma over new trans member,0.002573,0.000128,0.001157,0.001613,0.001369,0.000111,0.000142,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/video/6405369314112,"COVID funds allegedly fueled overseas assassination, suspects transferred to Florida",0.002001,0.000018,0.000089,0.000332,0.000318,0.000062,0.000023,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/video/6405361626112,Retired Navy officer goes viral for powerful National Anthem performance,0.001036,0.000021,0.000144,0.000142,0.000409,0.000034,0.000020,100.000000,0.000000,0.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/video/6405361459112,Scott Bessent discusses trade and AI ahead of Trump-Xi summit,0.000292,0.000031,0.000176,0.000096,0.000188,0.000038,0.000025,0.000000,100.000000,0.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/video/6405361981112,Musician Winston Marshall reacts to Ed Sheeran facing woke mob backlash,0.001241,0.000031,0.000231,0.000129,0.000612,0.000068,0.000027,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/video/6405358247112,Mahmoud Khalil sues Columbia University as deportation looms,0.013026,0.000149,0.002500,0.000982,0.006263,0.000256,0.000234,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/video/6405361674112,Ed Sheeran addresses tour boycott as anti-Israel protesters target concerts,0.006442,0.000078,0.000459,0.003544,0.000776,0.000150,0.000058,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/video/6405348562112,"Kurt Angle touts Real American Freestyle, reacts to possible Ray Lewis match",0.000364,0.000035,0.000258,0.000111,0.000319,0.000047,0.000029,0.000000,100.000000,0.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/video/6405360067112,Abigail Spanberger slammed after admin ends women's sports protection proposal,0.016820,0.000370,0.002052,0.006042,0.003438,0.001055,0.002048,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/video/6405359038112,Austin protests erupt after ICE shooting of Venezuelan migrant,0.112216,0.000091,0.000420,0.045575,0.001465,0.006253,0.000269,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/video/6405359450112,Trump pushes 'AI Force' proposal as regulation debate grows,0.000536,0.000028,0.000196,0.000102,0.000211,0.000044,0.000032,100.000000,0.000000,0.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/food-drink/americas-pickle-obsession-explodes-flavor-spreads-from-chips-pizza-smoothies-toothpaste,Pickle craze sweeps America as snack sales jump 30% and brands go all in,0.001226,0.000015,0.000107,0.000099,0.000432,0.000028,0.000018,0.000000,0.000000,100.000000
Fox News,en,2026-09-21T17:55:55.880410+00:00,https://www.foxnews.com/lifestyle/american-culture-quiz-test-yourself-fast-food-frenzy-campaign-controversy,"American Culture Quiz: Test yourself on fast-food frenzy, campaign controversy and more",0.001391,0.000029,0.000226,0.000269,0.000414,0.000070,0.000029,0.000000,100.000000,0.000000
