name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.02142,0.00007,0.00042,0.00222,0.00316,0.00299,0.00311,10.0,42.0,48.0,50,2022/11/29
BBC,0.03821,0.00011,0.00148,0.00697,0.02097,0.00367,0.00089,17.31,40.38,42.31,52,2022/11/29
Fox News,0.01567,0.00007,0.00055,0.00541,0.00442,0.00065,0.00029,14.65,43.95,41.4,157,2022/11/29
NBC News,0.03417,0.00019,0.00093,0.01974,0.00567,0.00334,0.00101,5.085,33.9,61.02,59,2022/11/29
New York Post,0.03919,0.00009,0.00060,0.00556,0.00631,0.01720,0.00025,22.5,32.5,45.0,40,2022/11/29
Newsmax,0.05169,0.00020,0.00136,0.00300,0.01747,0.00421,0.00415,4.0,44.0,52.0,50,2022/11/29
Newsweek,0.01750,0.00007,0.00046,0.00263,0.00844,0.00113,0.00012,13.08,37.38,49.53,107,2022/11/29
One America News Network (OAN),0.02176,0.00012,0.00076,0.00080,0.00154,0.00064,0.00983,13.89,50.0,36.11,36,2022/11/29
Reuters,0.00770,0.00012,0.00050,0.00142,0.00070,0.00058,0.00166,9.756,53.66,36.59,41,2022/11/29
The Epoch Times,0.00963,0.00015,0.00121,0.00378,0.00260,0.00078,0.00036,10.1,58.59,31.31,99,2022/11/29
The Guardian (US),0.00996,0.00007,0.00049,0.00109,0.00312,0.00046,0.00154,10.1,33.33,56.57,99,2022/11/29
The Hill,0.02682,0.00008,0.00049,0.00739,0.00339,0.00444,0.00022,5.405,43.24,51.35,37,2022/11/29
The New York Times,0.02206,0.00009,0.00057,0.01330,0.00395,0.00042,0.00013,11.94,44.78,43.28,67,2022/11/29
The Wall Street Journal,0.00512,0.00010,0.00071,0.00094,0.00066,0.00014,0.00052,13.04,60.87,26.09,69,2022/11/29
The Washington Post,0.02202,0.00006,0.00041,0.00412,0.00951,0.00106,0.00060,18.81,30.69,50.5,101,2022/11/29
The Washington Times,0.00880,0.00005,0.00037,0.00079,0.00457,0.00043,0.00007,6.25,53.12,40.62,32,2022/11/29
Washington Examiner,0.03457,0.00006,0.00058,0.00081,0.01833,0.00099,0.00291,12.5,42.19,45.31,64,2022/11/29
