name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.02727,0.00017,0.00066,0.00949,0.00349,0.00328,0.00030,12.0,34.0,54.0,50,2022/11/23
BBC,0.04119,0.00024,0.00169,0.00194,0.02554,0.00772,0.00020,10.42,43.75,45.83,48,2022/11/23
Fox News,0.03427,0.00010,0.00150,0.00106,0.01229,0.00183,0.00965,14.81,40.74,44.44,162,2022/11/23
NBC News,0.02959,0.00012,0.00059,0.00781,0.00154,0.01035,0.00109,4.478,37.31,58.21,67,2022/11/23
New York Post,0.02417,0.00008,0.00152,0.00048,0.00526,0.00104,0.00352,25.64,25.64,48.72,39,2022/11/23
Newsmax,0.02651,0.00010,0.00068,0.00791,0.00266,0.00416,0.00021,8.0,54.0,38.0,50,2022/11/23
Newsweek,0.02490,0.00010,0.00077,0.00142,0.00534,0.00223,0.00252,10.68,34.95,54.37,103,2022/11/23
One America News Network (OAN),0.02110,0.00009,0.00062,0.00045,0.01928,0.00009,0.00007,11.11,55.56,33.33,36,2022/11/23
Reuters,0.06047,0.00015,0.00098,0.01049,0.00220,0.00507,0.02475,15.79,34.21,50.0,38,2022/11/23
The Epoch Times,0.00955,0.00016,0.00133,0.00242,0.00276,0.00121,0.00054,12.04,57.41,30.56,108,2022/11/23
The Guardian (US),0.06358,0.00041,0.00970,0.00833,0.00543,0.00481,0.03131,12.12,35.35,52.53,99,2022/11/23
The Hill,0.03116,0.00007,0.00036,0.00223,0.00675,0.00642,0.00009,2.439,46.34,51.22,41,2022/11/23
The New York Times,0.00823,0.00007,0.00067,0.00097,0.00207,0.00032,0.00008,8.955,50.75,40.3,67,2022/11/23
The Wall Street Journal,0.00976,0.00006,0.00032,0.00051,0.00054,0.00250,0.00008,10.14,59.42,30.43,69,2022/11/23
The Washington Post,0.02208,0.00009,0.00060,0.00342,0.00792,0.00214,0.00040,15.31,39.8,44.9,98,2022/11/23
The Washington Times,0.04401,0.00007,0.00036,0.00307,0.01610,0.00639,0.00017,8.824,8.824,82.35,34,2022/11/23
Washington Examiner,0.02962,0.00007,0.00055,0.01072,0.00694,0.00129,0.00064,7.692,44.62,47.69,65,2022/11/23
