name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.02132,0.00004,0.00025,0.01642,0.00333,0.00042,0.00006,4.545,59.09,36.36,44,2022/11/12
BBC,0.01277,0.00015,0.00112,0.00450,0.00245,0.00028,0.00144,16.67,45.83,37.5,48,2022/11/12
Fox News,0.01296,0.00006,0.00044,0.00185,0.00645,0.00038,0.00013,15.69,44.44,39.87,153,2022/11/12
NBC News,0.00783,0.00005,0.00029,0.00109,0.00178,0.00137,0.00013,10.77,44.62,44.62,65,2022/11/12
New York Post,0.11004,0.00071,0.02486,0.01381,0.07291,0.00078,0.00168,17.5,22.5,60.0,40,2022/11/12
Newsmax,0.02522,0.00006,0.00045,0.00088,0.01596,0.00012,0.00350,6.0,58.0,36.0,50,2022/11/12
Newsweek,0.02892,0.00010,0.00072,0.00698,0.00767,0.00232,0.00044,15.62,41.67,42.71,96,2022/11/12
One America News Network (OAN),0.01935,0.00008,0.00059,0.00194,0.00890,0.00026,0.00011,22.22,50.0,27.78,36,2022/11/12
Reuters,0.01557,0.00005,0.00034,0.00218,0.00528,0.00038,0.00008,9.375,43.75,46.88,32,2022/11/12
The Epoch Times,0.00367,0.00031,0.00259,0.00072,0.00251,0.00046,0.00035,8.911,54.46,36.63,101,2022/11/12
The Guardian (US),0.04721,0.00028,0.00185,0.00193,0.01611,0.00164,0.01993,14.0,32.0,54.0,100,2022/11/12
The Hill,0.02341,0.00006,0.00038,0.00045,0.00576,0.00974,0.00027,10.64,46.81,42.55,47,2022/11/12
The New York Times,0.02835,0.00015,0.00106,0.00842,0.00755,0.00036,0.00944,11.11,54.17,34.72,72,2022/11/12
The Wall Street Journal,0.00596,0.00008,0.00091,0.00029,0.00198,0.00026,0.00015,12.16,62.16,25.68,74,2022/11/12
The Washington Post,0.02357,0.00008,0.00043,0.00716,0.01187,0.00182,0.00013,21.21,40.4,38.38,99,2022/11/12
The Washington Times,0.00889,0.00003,0.00023,0.00020,0.00369,0.00192,0.00007,26.32,36.84,36.84,38,2022/11/12
Washington Examiner,0.02443,0.00006,0.00033,0.00476,0.01246,0.00068,0.00081,8.955,35.82,55.22,67,2022/11/12
