name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00476,0.00010,0.00085,0.00195,0.00112,0.00018,0.00039,8.889,51.11,40.0,45,2022/11/14
BBC,0.02920,0.00015,0.00159,0.00507,0.00485,0.00235,0.00966,15.91,45.45,38.64,44,2022/11/14
Fox News,0.01676,0.00006,0.00074,0.00212,0.00333,0.00301,0.00063,21.92,40.41,37.67,146,2022/11/14
NBC News,0.00594,0.00004,0.00026,0.00215,0.00155,0.00020,0.00011,10.0,45.71,44.29,70,2022/11/14
New York Post,0.01066,0.00006,0.00051,0.00025,0.00142,0.00030,0.00990,25.0,35.0,40.0,40,2022/11/14
Newsmax,0.02507,0.00015,0.00092,0.00117,0.00136,0.01248,0.00355,0.00000,52.0,48.0,50,2022/11/14
Newsweek,0.04504,0.00025,0.00244,0.00646,0.01146,0.00879,0.01007,7.0,44.0,49.0,100,2022/11/14
One America News Network (OAN),0.00073,0.00009,0.00055,0.00023,0.00062,0.00009,0.00006,16.67,52.78,30.56,36,2022/11/14
Reuters,0.01431,0.00006,0.00033,0.00670,0.00274,0.00015,0.00013,21.05,39.47,39.47,38,2022/11/14
The Epoch Times,0.00513,0.00024,0.00208,0.00047,0.00293,0.00024,0.00036,15.05,51.61,33.33,93,2022/11/14
The Guardian (US),0.03401,0.00016,0.00328,0.00113,0.00641,0.00091,0.01349,13.13,33.33,53.54,99,2022/11/14
The Hill,0.01332,0.00003,0.00031,0.00104,0.00556,0.00015,0.00009,6.383,51.06,42.55,47,2022/11/14
The New York Times,0.03834,0.00013,0.00100,0.00055,0.01414,0.00122,0.00967,7.692,53.85,38.46,65,2022/11/14
The Wall Street Journal,0.00298,0.00007,0.00065,0.00047,0.00090,0.00021,0.00014,11.94,58.21,29.85,67,2022/11/14
The Washington Post,0.03173,0.00013,0.00053,0.00774,0.01002,0.00177,0.00635,11.34,51.55,37.11,97,2022/11/14
The Washington Times,0.00697,0.00003,0.00025,0.00034,0.00422,0.00014,0.00004,5.128,35.9,58.97,39,2022/11/14
Washington Examiner,0.01574,0.00005,0.00036,0.00064,0.01060,0.00051,0.00006,12.12,37.88,50.0,66,2022/11/14
