name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.01283,0.00005,0.00042,0.00574,0.00147,0.00035,0.00008,10.0,44.0,46.0,50,2023/04/02
BBC,0.01507,0.00009,0.00070,0.00120,0.00942,0.00048,0.00007,19.15,46.81,34.04,47,2023/04/02
NBC News,0.01616,0.00008,0.00057,0.00548,0.00259,0.00084,0.00058,7.246,24.64,68.12,69,2023/04/02
New York Post,0.03137,0.00039,0.00393,0.00076,0.00452,0.00067,0.02234,25.58,37.21,37.21,43,2023/04/02
Newsmax,0.01205,0.00007,0.00044,0.00162,0.00240,0.00227,0.00010,5.882,35.29,58.82,51,2023/04/02
Newsweek,0.03823,0.00008,0.00094,0.00063,0.02608,0.00053,0.00386,2.083,42.71,55.21,96,2023/04/02
One America News Network (OAN),0.00280,0.00016,0.00063,0.00068,0.00103,0.00017,0.00013,17.86,46.43,35.71,28,2023/04/02
Reuters,0.01066,0.00010,0.00082,0.00095,0.00133,0.00156,0.00010,10.81,45.95,43.24,37,2023/04/02
The Epoch Times,0.00857,0.00037,0.00217,0.00071,0.00235,0.00172,0.00382,11.22,53.06,35.71,98,2023/04/02
The Guardian (US),0.02251,0.00011,0.00071,0.00783,0.00248,0.00126,0.00575,21.51,34.41,44.09,93,2023/04/02
The Hill,0.01395,0.00004,0.00032,0.00155,0.00693,0.00012,0.00006,7.692,35.9,56.41,39,2023/04/02
The New York Times,0.00589,0.00006,0.00036,0.00208,0.00088,0.00074,0.00014,16.95,52.54,30.51,59,2023/04/02
The Wall Street Journal,0.00088,0.00004,0.00026,0.00019,0.00040,0.00006,0.00003,13.43,55.22,31.34,67,2023/04/02
The Washington Post,0.01642,0.00004,0.00028,0.00134,0.01187,0.00017,0.00015,20.83,43.75,35.42,96,2023/04/02
The Washington Times,0.02229,0.00004,0.00040,0.01052,0.00506,0.00029,0.00011,11.63,23.26,65.12,43,2023/04/02
Washington Examiner,0.03605,0.00005,0.00056,0.00681,0.02150,0.00037,0.00016,6.154,32.31,61.54,65,2023/04/02
