name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.03599,0.00008,0.00043,0.00561,0.00658,0.00282,0.00579,12.0,40.0,48.0,50,2023/03/26
BBC,0.00706,0.00010,0.00098,0.00070,0.00189,0.00110,0.00014,17.02,40.43,42.55,47,2023/03/26
Fox News,0.02395,0.00010,0.00088,0.00108,0.00655,0.00174,0.00480,13.08,42.31,44.62,130,2023/03/26
NBC News,0.04645,0.00021,0.00071,0.03339,0.00333,0.00219,0.00134,9.091,24.24,66.67,66,2023/03/26
New York Post,0.05414,0.00018,0.00136,0.00315,0.01699,0.00286,0.01900,15.56,33.33,51.11,45,2023/03/26
Newsmax,0.03522,0.00021,0.00147,0.00187,0.01765,0.00113,0.00891,2.0,46.0,52.0,50,2023/03/26
Newsweek,0.03595,0.00009,0.00147,0.00096,0.01049,0.00292,0.00125,7.292,44.79,47.92,96,2023/03/26
One America News Network (OAN),0.02025,0.00009,0.00047,0.00440,0.00097,0.00129,0.00339,17.86,35.71,46.43,28,2023/03/26
Reuters,0.02727,0.00009,0.00054,0.01421,0.00119,0.00364,0.00224,10.81,37.84,51.35,37,2023/03/26
The Epoch Times,0.00521,0.00028,0.00157,0.00202,0.00224,0.00077,0.00016,11.22,52.04,36.73,98,2023/03/26
The Guardian (US),0.03054,0.00007,0.00050,0.00226,0.00324,0.00378,0.00451,12.77,34.04,53.19,94,2023/03/26
The Hill,0.05121,0.00007,0.00042,0.00091,0.01447,0.01047,0.00021,9.302,34.88,55.81,43,2023/03/26
The New York Times,0.00350,0.00004,0.00025,0.00055,0.00078,0.00025,0.00006,10.71,50.0,39.29,56,2023/03/26
The Wall Street Journal,0.00188,0.00008,0.00054,0.00035,0.00074,0.00033,0.00008,12.5,54.69,32.81,64,2023/03/26
The Washington Post,0.01201,0.00008,0.00048,0.00049,0.00557,0.00068,0.00068,14.43,43.3,42.27,97,2023/03/26
The Washington Times,0.02785,0.00043,0.02108,0.00339,0.00238,0.00058,0.00064,13.64,40.91,45.45,44,2023/03/26
Washington Examiner,0.01643,0.00005,0.00038,0.00042,0.00381,0.00544,0.00020,7.576,31.82,60.61,66,2023/03/26
