name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.04368,0.00008,0.00076,0.00494,0.02708,0.00096,0.00482,14.29,30.61,55.1,49,2023/03/09
BBC,0.01758,0.00013,0.00112,0.00940,0.00309,0.00050,0.00082,13.33,42.22,44.44,45,2023/03/09
Fox News,0.03151,0.00010,0.00080,0.00352,0.01086,0.00271,0.00096,9.774,34.59,55.64,133,2023/03/09
NBC News,0.03985,0.00013,0.00055,0.02015,0.00744,0.00105,0.00468,8.824,26.47,64.71,68,2023/03/09
New York Post,0.04352,0.00008,0.00069,0.00599,0.01225,0.00073,0.00072,10.64,34.04,55.32,47,2023/03/09
Newsmax,0.05118,0.00019,0.00116,0.01049,0.00296,0.01429,0.01666,2.0,48.0,50.0,50,2023/03/09
Newsweek,0.01038,0.00007,0.00050,0.00285,0.00241,0.00117,0.00074,5.607,40.19,54.21,107,2023/03/09
One America News Network (OAN),0.01187,0.00012,0.00099,0.00041,0.00123,0.00446,0.00016,7.143,42.86,50.0,28,2023/03/09
Reuters,0.02769,0.00011,0.00080,0.00671,0.00147,0.00584,0.00016,20.0,27.5,52.5,40,2023/03/09
The Epoch Times,0.01043,0.00022,0.00161,0.00178,0.00336,0.00135,0.00015,15.24,52.38,32.38,105,2023/03/09
The Guardian (US),0.02940,0.00054,0.01032,0.00614,0.01421,0.00050,0.00985,10.42,33.33,56.25,96,2023/03/09
The Hill,0.01890,0.00005,0.00062,0.00319,0.00524,0.00060,0.00016,5.0,47.5,47.5,40,2023/03/09
The New York Times,0.02728,0.00013,0.00101,0.00555,0.01461,0.00177,0.00011,8.197,45.9,45.9,61,2023/03/09
The Wall Street Journal,0.00677,0.00012,0.00082,0.00037,0.00092,0.00517,0.00009,17.91,55.22,26.87,67,2023/03/09
The Washington Post,0.00858,0.00005,0.00039,0.00041,0.00341,0.00096,0.00037,12.5,36.54,50.96,104,2023/03/09
The Washington Times,0.01134,0.00005,0.00024,0.00095,0.00087,0.00378,0.00083,5.714,31.43,62.86,35,2023/03/09
Washington Examiner,0.03504,0.00006,0.00090,0.00422,0.01198,0.00263,0.00459,4.688,39.06,56.25,64,2023/03/09
