name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00415,0.00013,0.00080,0.00054,0.00125,0.00060,0.00017,12.0,44.0,44.0,50,2023/03/07
BBC,0.02501,0.00011,0.00098,0.01083,0.00584,0.00086,0.00017,22.22,35.56,42.22,45,2023/03/07
Fox News,0.03602,0.00013,0.00088,0.01212,0.00398,0.00281,0.01028,13.18,34.88,51.94,129,2023/03/07
NBC News,0.03929,0.00013,0.00068,0.02238,0.00850,0.00215,0.00097,7.143,34.29,58.57,70,2023/03/07
New York Post,0.06847,0.00025,0.00790,0.00071,0.02374,0.01999,0.00186,16.28,25.58,58.14,43,2023/03/07
Newsmax,0.02349,0.00016,0.00111,0.00205,0.00251,0.01315,0.00018,2.0,58.0,40.0,50,2023/03/07
Newsweek,0.01128,0.00008,0.00058,0.00102,0.00264,0.00114,0.00010,4.902,43.14,51.96,102,2023/03/07
One America News Network (OAN),0.02341,0.00016,0.00112,0.00243,0.01545,0.00021,0.00049,3.571,67.86,28.57,28,2023/03/07
Reuters,0.01038,0.00005,0.00028,0.00351,0.00205,0.00075,0.00008,13.04,36.96,50.0,46,2023/03/07
The Epoch Times,0.01029,0.00018,0.00110,0.00101,0.00173,0.00352,0.00012,9.174,47.71,43.12,109,2023/03/07
The Guardian (US),0.04987,0.00036,0.00135,0.00794,0.01932,0.00599,0.00040,8.511,30.85,60.64,94,2023/03/07
The Hill,0.02569,0.00005,0.00029,0.01018,0.00261,0.00199,0.00015,5.128,43.59,51.28,39,2023/03/07
The New York Times,0.04032,0.00020,0.00157,0.01481,0.02450,0.00104,0.00011,8.475,50.85,40.68,59,2023/03/07
The Wall Street Journal,0.00233,0.00006,0.00037,0.00070,0.00057,0.00021,0.00005,17.91,61.19,20.9,67,2023/03/07
The Washington Post,0.02487,0.00007,0.00040,0.00322,0.00508,0.00556,0.00242,10.1,33.33,56.57,99,2023/03/07
The Washington Times,0.01760,0.00007,0.00060,0.00167,0.00113,0.00397,0.00024,3.333,36.67,60.0,30,2023/03/07
Washington Examiner,0.02710,0.00007,0.00037,0.00943,0.00936,0.00110,0.00054,9.524,26.98,63.49,63,2023/03/07
