name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00610,0.00004,0.00034,0.00085,0.00161,0.00026,0.00023,12.0,40.0,48.0,50,2023/02/12
BBC,0.04609,0.00032,0.01218,0.02420,0.01995,0.00095,0.00916,12.77,48.94,38.3,47,2023/02/12
Fox News,0.02024,0.00009,0.00065,0.00229,0.00880,0.00069,0.00157,14.72,41.72,43.56,163,2023/02/12
NBC News,0.05195,0.00022,0.00077,0.02744,0.00391,0.00104,0.01262,11.59,31.88,56.52,69,2023/02/12
New York Post,0.04377,0.00005,0.00062,0.00111,0.02588,0.00224,0.00015,20.0,27.5,52.5,40,2023/02/12
Newsmax,0.03440,0.00021,0.00159,0.00735,0.00280,0.00176,0.01710,6.0,44.0,50.0,50,2023/02/12
Newsweek,0.01887,0.00011,0.00079,0.00285,0.00792,0.00232,0.00021,6.667,44.44,48.89,90,2023/02/12
One America News Network (OAN),0.01574,0.00018,0.00145,0.00501,0.00140,0.00164,0.00020,10.71,42.86,46.43,28,2023/02/12
Reuters,0.00315,0.00012,0.00052,0.00225,0.00075,0.00022,0.00008,10.71,39.29,50.0,28,2023/02/12
The Epoch Times,0.00579,0.00012,0.00093,0.00098,0.00163,0.00027,0.00020,9.615,50.96,39.42,104,2023/02/12
The Guardian (US),0.03060,0.00022,0.00927,0.00707,0.00186,0.00145,0.00643,17.39,27.17,55.43,92,2023/02/12
The Hill,0.01835,0.00005,0.00058,0.00073,0.00900,0.00034,0.00269,12.5,45.0,42.5,40,2023/02/12
The New York Times,0.02859,0.00017,0.00072,0.01041,0.00204,0.01089,0.00020,11.27,63.38,25.35,71,2023/02/12
The Wall Street Journal,0.00686,0.00009,0.00046,0.00554,0.00091,0.00032,0.00018,11.76,64.71,23.53,68,2023/02/12
The Washington Post,0.01906,0.00008,0.00051,0.00667,0.00374,0.00016,0.00633,24.72,35.96,39.33,89,2023/02/12
The Washington Times,0.00238,0.00003,0.00021,0.00029,0.00062,0.00012,0.00028,8.824,41.18,50.0,34,2023/02/12
Washington Examiner,0.00563,0.00005,0.00036,0.00089,0.00161,0.00022,0.00020,1.515,48.48,50.0,66,2023/02/12
