name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.01053,0.00005,0.00043,0.00081,0.00202,0.00235,0.00010,20.0,32.0,48.0,50,2023/02/10
BBC,0.02199,0.00011,0.00078,0.00931,0.00520,0.00094,0.00016,27.91,30.23,41.86,43,2023/02/10
Fox News,0.03077,0.00011,0.00059,0.00530,0.01362,0.00352,0.00053,15.09,28.93,55.97,159,2023/02/10
NBC News,0.02420,0.00005,0.00032,0.00786,0.00821,0.00065,0.00040,5.714,38.57,55.71,70,2023/02/10
New York Post,0.02661,0.00009,0.00069,0.00054,0.01151,0.00056,0.00293,12.5,35.0,52.5,40,2023/02/10
Newsmax,0.00428,0.00008,0.00054,0.00093,0.00096,0.00046,0.00006,3.922,43.14,52.94,51,2023/02/10
Newsweek,0.02999,0.00015,0.00088,0.00397,0.01848,0.00113,0.00020,7.292,39.58,53.12,96,2023/02/10
One America News Network (OAN),0.00994,0.00005,0.00035,0.00025,0.00690,0.00012,0.00006,25.0,35.71,39.29,28,2023/02/10
Reuters,0.00884,0.00004,0.00027,0.00219,0.00112,0.00062,0.00008,5.0,42.5,52.5,40,2023/02/10
The Epoch Times,0.00662,0.00023,0.00150,0.00247,0.00232,0.00019,0.00013,10.58,51.92,37.5,104,2023/02/10
The Guardian (US),0.03311,0.00014,0.00099,0.00964,0.01061,0.00068,0.00498,17.89,29.47,52.63,95,2023/02/10
The Hill,0.00556,0.00003,0.00020,0.00023,0.00192,0.00136,0.00007,0.00000,33.33,66.67,39,2023/02/10
The New York Times,0.03897,0.00020,0.00135,0.00904,0.00632,0.00128,0.00870,13.04,46.38,40.58,69,2023/02/10
The Wall Street Journal,0.00090,0.00012,0.00086,0.00028,0.00099,0.00009,0.00005,13.04,52.17,34.78,69,2023/02/10
The Washington Post,0.02295,0.00005,0.00046,0.00040,0.01546,0.00075,0.00055,13.54,38.54,47.92,96,2023/02/10
The Washington Times,0.00616,0.00003,0.00020,0.00069,0.00129,0.00037,0.00005,17.14,25.71,57.14,35,2023/02/10
Washington Examiner,0.04037,0.00005,0.00031,0.01370,0.01918,0.00175,0.00054,3.175,39.68,57.14,63,2023/02/10
